date	away_team	home_team	total_runs	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	date_str	close_total_line	num_books	line_source	snapshot_ts	requested_snapshot_ts	commence_time	pinnacle_line	draftkings_line	fanduel_line	betmgm_line	actual_total	entry_total_line	hours_to_first_pitch	market_adjusted_total	market_adjustment_method	market_shrink_fraction	p_over	p_under	edge	abs_edge	confidence	bet	actual_over_entry	bet_won_entry	closing_total_line	open_total_line	closing_line_source	closing_num_books	closing_snapshot_ts	closing_commence_time	selection_reason	close_move	clv_runs	beat_close	matched_closing_line	actual_over_close	evaluation_month
2024-04-02	Boston Red Sox	Oakland Athletics	9	10.820745458701502	6.0	0.48309327755326686	0.3707014203364061	2024-04-02	8.0	4	oddsapi_snapshot	2024-04-01 21:55:39+00:00	2024-04-01 22:00:00+00:00	2024-04-02 01:40:00+00:00	8.5	8.0	8.0	8.0	9	8.0	3.7391666666666667	9.553924953129194	edge_model	0.0	0.602177554438861	0.397822445561139	1.5539249531291937	1.5539249531291937	0.602177554438861	OVER	True	True	8.5		oddsapi	4.0	2024-04-02 00:55:38+00:00	2024-04-02 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.5	0.5	True	True	1.0	2024-04
2024-04-02	Cleveland Guardians	Seattle Mariners	7	10.601389380301887	5.1590357	0.496344248393721	0.36907507184092264	2024-04-02	8.0	4	oddsapi_snapshot	2024-04-01 21:55:39+00:00	2024-04-01 22:00:00+00:00	2024-04-02 01:40:00+00:00	8.0	8.0	8.0	8.0	7	8.0	3.7391666666666667	9.336125713566265	edge_model	0.0	0.602177554438861	0.397822445561139	1.3361257135662647	1.3361257135662647	0.602177554438861	OVER	False	False	8.0		oddsapi	4.0	2024-04-02 00:55:38+00:00	2024-04-02 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-03	Boston Red Sox	Oakland Athletics	1	10.647324551678592	5.9868684	0.4915963450467056	0.3729981780344651	2024-04-03	8.0	4	oddsapi_snapshot	2024-04-03 15:55:38+00:00	2024-04-03 16:00:00+00:00	2024-04-03 19:37:00+00:00	8.0	8.0	8.0	8.0	1	8.0	3.6894444444444443	9.550524028185569	edge_model	0.0	0.602177554438861	0.397822445561139	1.5505240281855688	1.5505240281855688	0.602177554438861	OVER	False	False	7.75		oddsapi	4.0	2024-04-03 18:55:38+00:00	2024-04-03 19:37:00+00:00	closest_before_60m_conf_0.53_edge_0.50	-0.25	-0.25	False	True	0.0	2024-04
2024-04-03	Cincinnati Reds	Philadelphia Phillies	5	8.830798894145659	4.893417	0.36500018040339155	0.4649218261534379	2024-04-03	7.5	4	oddsapi_snapshot	2024-04-03 21:55:39+00:00	2024-04-03 22:00:00+00:00	2024-04-03 23:30:00+00:00	7.5	7.5	7.5	7.5	5	7.5	1.5725	6.4596961035925755	edge_model	0.0	0.452991452991453	0.5470085470085471	-1.0403038964074245	1.0403038964074245	0.5470085470085471	UNDER	False	True	7.5		oddsapi	4.0	2024-04-03 18:55:38+00:00	2024-04-03 20:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-03	Cleveland Guardians	Seattle Mariners	8	8.946447762383361	4.541158	0.4696041504542033	0.39174149039332135	2024-04-03	7.5	4	oddsapi_snapshot	2024-04-03 18:55:38+00:00	2024-04-03 19:00:00+00:00	2024-04-03 20:10:00+00:00	7.5	7.5	7.5	7.5	8	7.5	1.2394444444444443	8.863300918208182	edge_model	0.0	0.602177554438861	0.397822445561139	1.363300918208182	1.363300918208182	0.602177554438861	OVER	True	True	7.0		oddsapi	4.0	2024-04-03 00:55:39+00:00	2024-04-03 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	-0.5	-0.5	False	True	1.0	2024-04
2024-04-03	Colorado Rockies	Chicago Cubs	17	9.862926815476277	4.83926	0.47687659654969633	0.37222843769137126	2024-04-03	7.0	4	oddsapi_snapshot	2024-04-03 21:55:39+00:00	2024-04-03 22:00:00+00:00	2024-04-03 23:40:00+00:00	7.0	7.0	7.0	7.0	17	7.0	1.7391666666666667	8.877451494198564	edge_model	0.0	0.602177554438861	0.397822445561139	1.8774514941985636	1.8774514941985636	0.602177554438861	OVER	True	True	7.0		oddsapi	4.0	2024-04-03 21:55:39+00:00	2024-04-03 23:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-04
2024-04-03	Texas Rangers	Tampa Bay Rays	5	9.71077428042048	4.63317	0.46318054596583047	0.37206076386515363	2024-04-03	7.75	4	oddsapi_snapshot	2024-04-03 15:55:38+00:00	2024-04-03 16:00:00+00:00	2024-04-03 17:10:00+00:00	8.0	7.5	7.5	8.0	5	7.75	1.2394444444444443	8.949933112297979	edge_model	0.0	0.602177554438861	0.397822445561139	1.1999331122979786	1.1999331122979786	0.602177554438861	OVER	False	False	7.75		oddsapi	4.0	2024-04-03 15:55:38+00:00	2024-04-03 17:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-04	Cleveland Guardians	Minnesota Twins	6	11.374520508720758	5.6466312	0.5042568722760147	0.3650485575491593	2024-04-04	7.5	4	oddsapi_snapshot	2024-04-04 18:55:38+00:00	2024-04-04 19:00:00+00:00	2024-04-04 20:10:00+00:00	7.5	7.5	7.0	7.5	6	7.5	1.2394444444444443	10.132332355880244	edge_model	0.0	0.602177554438861	0.397822445561139	2.6323323558802443	2.6323323558802443	0.602177554438861	OVER	False	False	7.5		oddsapi	4.0	2024-04-04 18:55:38+00:00	2024-04-04 20:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-04	Detroit Tigers	New York Mets	9	9.01256113892581	4.913937	0.46091400782267256	0.38987782004420024	2024-04-04	7.5	4	oddsapi_snapshot	2024-04-04 15:55:39+00:00	2024-04-04 16:00:00+00:00	2024-04-04 19:10:00+00:00	7.5	7.5	7.5	7.5	9	7.5	3.2391666666666667	8.900865148890244	edge_model	0.0	0.602177554438861	0.397822445561139	1.4008651488902437	1.4008651488902437	0.602177554438861	OVER	True	True	7.5		oddsapi	4.0	2024-04-04 15:55:39+00:00	2024-04-04 16:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-04
2024-04-04	Pittsburgh Pirates	Washington Nationals	11	10.407588645887198	5.241866	0.4773204127346939	0.3720978319937394	2024-04-04	8.5	4	oddsapi_snapshot	2024-04-04 18:55:38+00:00	2024-04-04 19:00:00+00:00	2024-04-04 20:05:00+00:00	8.5	8.5	8.5	8.5	11	8.5	1.156111111111111	9.857577758669828	edge_model	0.0	0.602177554438861	0.397822445561139	1.3575777586698283	1.3575777586698283	0.602177554438861	OVER	True	True	8.5		oddsapi	4.0	2024-04-04 18:55:38+00:00	2024-04-04 20:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-04
