game_id	date	home_team	away_team	home_dc_attack	home_dc_defense	away_dc_attack	away_dc_defense	dc_lambda_home	dc_lambda_away	dc_expected_total	dc_home_edge	dc_fit_n_games	dc_halflife	dc_window_days	dc_min_games	dc_l2_penalty
633288	2021-07-10	Seattle Mariners	Los Angeles Angels	-0.06005464111090042	-0.022276223407932966	0.1313774422966709	-0.15459524679009867	4.983	4.938	9.92	0.045	1319	60.0	365	100	0.05
633289	2021-07-10	Minnesota Twins	Detroit Tigers	-0.0020686976044117416	-0.24008087394385788	-0.04611851978908229	-0.12268162503908128	5.114	5.141	10.255	-0.027	1319	60.0	365	100	0.05
633293	2021-07-10	Tampa Bay Rays	Toronto Blue Jays	0.12389796638175476	0.13087992017476582	0.19143276454164104	0.04625403744197415	4.899	4.499	9.398	0.4	1319	60.0	365	100	0.05
633294	2021-07-10	San Francisco Giants	Washington Nationals	0.10837661372440846	0.18274956298540823	0.05049559185022487	0.03328797406512929	4.887	3.71	8.597	1.177	1319	60.0	365	100	0.05
633295	2021-07-10	New York Mets	Pittsburgh Pirates	-0.14529667475820507	0.21885224067242154	-0.20606139997790837	-0.14524934409084198	4.533	2.769	7.302	1.764	1319	60.0	365	100	0.05
633301	2021-07-10	San Diego Padres	Colorado Rockies	0.09718710660097259	0.09179536330610545	-0.017442354342812584	-0.10006884927078505	5.522	3.796	9.318	1.725	1319	60.0	365	100	0.05
633304	2021-07-10	Houston Astros	New York Yankees	0.19678253223922657	0.13974791495748046	-0.03668852841784823	0.06734114683722507	5.16	3.55	8.709	1.61	1319	60.0	365	100	0.05
633311	2021-07-10	Los Angeles Dodgers	Arizona Diamondbacks	0.12397313789546609	0.2032094088026527	0.0	-0.23610053333208875	6.498	3.456	9.954	3.042	1319	60.0	365	100	0.05
633312	2021-07-10	Miami Marlins	Atlanta Braves	-0.09975636281700342	0.20132891294578278	0.11196632736912095	0.006603146992821542	4.076	3.872	7.948	0.203	1319	60.0	365	100	0.05
633313	2021-07-10	Milwaukee Brewers	Cincinnati Reds	-0.02053464694049343	0.1580840734212624	0.06972092483352614	-0.04776281935534128	4.658	3.876	8.535	0.782	1319	60.0	365	100	0.05
633316	2021-07-10	Texas Rangers	Oakland Athletics	-0.04872573619237567	-0.035289476188606075	-0.034089324334871274	0.14153054649783064	3.748	4.239	7.987	-0.492	1319	60.0	365	100	0.05
633317	2021-07-10	Cleveland Indians	Kansas City Royals	-0.09977629282875972	-0.07180146333473468	-0.15445307012618467	-0.16167346095071938	4.823	3.899	8.721	0.924	1319	60.0	365	100	0.05
633326	2021-07-10	New York Mets	Pittsburgh Pirates	-0.14529667475820507	0.21885224067242154	-0.20606139997790837	-0.14524934409084198	4.533	2.769	7.302	1.764	1319	60.0	365	100	0.05
633344	2021-07-10	Boston Red Sox	Philadelphia Phillies	0.15390655742469855	0.03445614542952883	0.153768809706859	-0.08817002613643245	5.775	4.771	10.546	1.004	1319	60.0	365	100	0.05
633350	2021-07-10	Baltimore Orioles	Chicago White Sox	-0.024418100020855104	-0.238066319840307	0.05914974900195996	0.10513720700194866	3.982	5.7	9.682	-1.718	1319	60.0	365	100	0.05
633356	2021-07-10	Chicago Cubs	St. Louis Cardinals	-0.015425193681281214	-0.04939136789561012	-0.15805542654182803	-0.022672183876791596	4.566	3.798	8.365	0.768	1319	60.0	365	100	0.05
633270	2021-07-11	Tampa Bay Rays	Toronto Blue Jays	0.11957758432453472	0.13708918953734606	0.18007017889600133	0.04083772310938282	4.904	4.418	9.322	0.486	1335	60.0	365	100	0.05
633274	2021-07-11	Milwaukee Brewers	Cincinnati Reds	-0.024096911796858925	0.1602242645503679	0.07367893927099647	-0.037629442522313025	4.594	3.881	8.476	0.713	1335	60.0	365	100	0.05
633279	2021-07-11	San Francisco Giants	Washington Nationals	0.1263193124758614	0.18851402612293905	0.05472878693229249	0.0192876565013483	5.045	3.702	8.747	1.342	1335	60.0	365	100	0.05
633282	2021-07-11	Baltimore Orioles	Chicago White Sox	-0.02981459185870723	-0.2507404430821302	0.06390455987057289	0.10900082505807546	3.945	5.797	9.742	-1.852	1335	60.0	365	100	0.05
633297	2021-07-11	Texas Rangers	Oakland Athletics	-0.04611423371512207	-0.05363024876384765	-0.022309917862716824	0.13234166057001043	3.792	4.367	8.159	-0.575	1335	60.0	365	100	0.05
633302	2021-07-11	Los Angeles Dodgers	Arizona Diamondbacks	0.17893364658468608	0.21580703409440316	0.0	-0.2774103089216549	7.154	3.411	10.564	3.743	1335	60.0	365	100	0.05
633307	2021-07-11	Minnesota Twins	Detroit Tigers	0.005516968481941778	-0.2347233397888733	-0.05326918840086728	-0.13640736497209108	5.224	5.074	10.298	0.149	1335	60.0	365	100	0.05
633314	2021-07-11	San Diego Padres	Colorado Rockies	0.07930077452911571	0.10180944511786372	-0.02145626811394183	-0.07519932240965414	5.29	3.741	9.031	1.548	1335	60.0	365	100	0.05
633318	2021-07-11	Seattle Mariners	Los Angeles Angels	-0.07512680806724167	-0.0038048982974358933	0.10576026469415103	-0.1451701723601046	4.861	4.722	9.584	0.139	1335	60.0	365	100	0.05
633324	2021-07-11	Miami Marlins	Atlanta Braves	-0.0990041550305114	0.20551157509610057	0.11788642562660566	0.01088954204594069	4.061	3.877	7.938	0.184	1335	60.0	365	100	0.05
633325	2021-07-11	New York Mets	Pittsburgh Pirates	-0.15710526752644832	0.20785291582942714	-0.1882518061976223	-0.13049052426265706	4.414	2.848	7.262	1.565	1335	60.0	365	100	0.05
633327	2021-07-11	Boston Red Sox	Philadelphia Phillies	0.138688863456741	0.003883544919834489	0.179893290990905	-0.0731139787707475	5.602	5.047	10.649	0.555	1335	60.0	365	100	0.05
633340	2021-07-11	Houston Astros	New York Yankees	0.1743701805076699	0.14972745403418802	-0.0538576640385476	0.08482706255671073	4.957	3.453	8.41	1.504	1335	60.0	365	100	0.05
633263	2021-07-16	Cincinnati Reds	Milwaukee Brewers	0.06654907668793116	-0.02641916020069814	-0.04307624103037537	0.16677493928010445	4.116	4.195	8.312	-0.079	1348	60.0	365	100	0.05
633264	2021-07-16	Oakland Athletics	Cleveland Indians	-0.030636014047689345	0.14470286186433606	-0.07280398646071184	-0.08084658209408517	4.785	3.432	8.217	1.353	1348	60.0	365	100	0.05
633265	2021-07-16	Atlanta Braves	Tampa Bay Rays	0.11239197506971854	-6.454760809962556e-05	0.10110858951321179	0.14170553641516423	4.419	4.72	9.139	-0.301	1348	60.0	365	100	0.05
633266	2021-07-16	Toronto Blue Jays	Texas Rangers	0.1660802685720341	0.05688329667911593	-0.0661289892525894	-0.05160909326508664	5.657	3.772	9.429	1.885	1348	60.0	365	100	0.05
633283	2021-07-16	Philadelphia Phillies	Miami Marlins	0.17320923187095585	-0.06884922894967808	-0.0907429950227639	0.20347841237096434	4.415	4.174	8.588	0.241	1348	60.0	365	100	0.05
633285	2021-07-16	St. Louis Cardinals	San Francisco Giants	-0.1507750673630672	0.0022623332129931006	0.11613391217514128	0.20145738925042064	3.199	4.78	7.98	-1.581	1348	60.0	365	100	0.05
633296	2021-07-16	Arizona Diamondbacks	Chicago Cubs	0.0	-0.2795278143570041	-0.03415726072612803	-0.04814868292429518	4.775	5.452	10.227	-0.678	1348	60.0	365	100	0.05
633305	2021-07-16	Washington Nationals	San Diego Padres	0.03668678087198827	0.027592816466002885	0.06011029200930254	0.10430206743853149	4.253	4.407	8.66	-0.154	1348	60.0	365	100	0.05
633309	2021-07-16	Chicago White Sox	Houston Astros	0.05525907094425048	0.10906275419095875	0.17806550391386003	0.13220836926444743	4.213	4.571	8.784	-0.357	1348	60.0	365	100	0.05
633310	2021-07-16	New York Yankees	Boston Red Sox	-0.04501796779470258	0.06922658262974	0.12649562424900973	0.005128604036400539	4.328	4.517	8.845	-0.19	1348	60.0	365	100	0.05
633321	2021-07-16	Colorado Rockies	Los Angeles Dodgers	-0.029568822485200923	-0.06021104816211963	0.1747756271524255	0.21130011421415307	3.576	5.396	8.972	-1.82	1348	60.0	365	100	0.05
633323	2021-07-16	Los Angeles Angels	Seattle Mariners	0.10628967612190104	-0.13329182820473745	-0.09814666708205536	-0.012446427316128435	5.124	4.419	9.543	0.705	1348	60.0	365	100	0.05
633328	2021-07-16	Kansas City Royals	Baltimore Orioles	-0.15800252516851104	-0.18974591605701638	-0.03141725678871475	-0.25541929603409186	5.016	4.998	10.014	0.018	1348	60.0	365	100	0.05
633346	2021-07-16	Pittsburgh Pirates	New York Mets	-0.1769463055117618	-0.13448395239580055	-0.1601899504468019	0.19141551618446184	3.148	4.158	7.306	-1.009	1348	60.0	365	100	0.05
633447	2021-07-16	Philadelphia Phillies	Miami Marlins	0.17320923187095585	-0.06884922894967808	-0.0907429950227639	0.20347841237096434	4.415	4.174	8.588	0.241	1348	60.0	365	100	0.05
633248	2021-07-17	Kansas City Royals	Baltimore Orioles	-0.11553901148687307	-0.1773604272169131	-0.022186838120232717	-0.26531898296330536	5.146	4.899	10.045	0.247	1363	60.0	365	100	0.05
633253	2021-07-17	Cincinnati Reds	Milwaukee Brewers	0.09610649083222933	-0.039855419011067955	0.00949437553783764	0.16243686542389404	4.146	4.407	8.553	-0.262	1363	60.0	365	100	0.05
633261	2021-07-17	Colorado Rockies	Los Angeles Dodgers	-0.0031979712472134203	-0.06566975363796433	0.2131049476201175	0.21657099930103463	3.556	5.544	9.1	-1.988	1363	60.0	365	100	0.05
633262	2021-07-17	Chicago White Sox	Houston Astros	0.06789012250604608	0.10021819277530043	0.20819722896902634	0.15115770947359747	4.076	4.673	8.749	-0.597	1363	60.0	365	100	0.05
633267	2021-07-17	Washington Nationals	San Diego Padres	0.078434342811347	-0.04715193613841951	0.15603426474101767	0.09029143459374446	4.378	5.14	9.518	-0.762	1363	60.0	365	100	0.05
633275	2021-07-17	Detroit Tigers	Minnesota Twins	-0.019733538858389302	-0.15784523596992203	0.04794008352160847	-0.24615383955599432	5.556	5.153	10.709	0.402	1363	60.0	365	100	0.05
633281	2021-07-17	St. Louis Cardinals	San Francisco Giants	-0.13202577433908141	-0.005063399554594248	0.14195033152332054	0.21407697456952537	3.134	4.859	7.993	-1.725	1363	60.0	365	100	0.05
633286	2021-07-17	Los Angeles Angels	Seattle Mariners	0.13267396612527796	-0.13661144111387064	-0.06933321914342323	-0.0071747687506128486	5.095	4.487	9.582	0.608	1363	60.0	365	100	0.05
633290	2021-07-17	Pittsburgh Pirates	New York Mets	-0.1529427461144762	-0.11219205998315206	-0.15750399608788582	0.19341848996744507	3.133	4.009	7.142	-0.876	1363	60.0	365	100	0.05
633298	2021-07-17	New York Yankees	Boston Red Sox	-0.042334115436343286	0.07538693640873918	0.149238685100069	0.02480106321363064	4.142	4.517	8.659	-0.374	1363	60.0	365	100	0.05
633299	2021-07-17	Philadelphia Phillies	Miami Marlins	0.17584204168407835	-0.06509879553964038	-0.06932254388638943	0.2248089069186761	4.218	4.177	8.396	0.041	1363	60.0	365	100	0.05
633303	2021-07-17	Atlanta Braves	Tampa Bay Rays	0.14209670939198246	-0.010715055989788455	0.13059713612744986	0.13658292668340974	4.455	4.832	9.286	-0.377	1363	60.0	365	100	0.05
633306	2021-07-17	Oakland Athletics	Cleveland Indians	-0.004282802767351484	0.14442393544303705	-0.04503038471661948	-0.07928001921776051	4.775	3.471	8.246	1.304	1363	60.0	365	100	0.05
633319	2021-07-17	Arizona Diamondbacks	Chicago Cubs	0.0	-0.2644815365592178	-0.017035655444851604	-0.022364637614929857	4.53	5.373	9.903	-0.843	1363	60.0	365	100	0.05
634222	2021-07-17	Detroit Tigers	Minnesota Twins	-0.019733538858389302	-0.15784523596992203	0.04794008352160847	-0.24615383955599432	5.556	5.153	10.709	0.402	1363	60.0	365	100	0.05
633228	2021-07-18	St. Louis Cardinals	San Francisco Giants	-0.11848445413008625	0.016751349730364008	0.13941124858477613	0.21793829198283862	3.141	4.686	7.827	-1.545	1378	60.0	365	100	0.05
633235	2021-07-18	Pittsburgh Pirates	New York Mets	-0.10684285937081796	-0.11781763532154156	-0.12686326157289968	0.1706077088271137	3.332	4.107	7.439	-0.776	1378	60.0	365	100	0.05
633237	2021-07-18	Atlanta Braves	Tampa Bay Rays	0.16931221271379104	0.015279808144797362	0.11754883164438666	0.11342642661427788	4.65	4.591	9.241	0.059	1378	60.0	365	100	0.05
633238	2021-07-18	Oakland Athletics	Cleveland Indians	-0.012977661266751593	0.13967451627263766	-0.03729054786446	-0.07144077081484759	4.662	3.472	8.134	1.189	1378	60.0	365	100	0.05
633239	2021-07-18	Philadelphia Phillies	Miami Marlins	0.18760141286604318	-0.0533849192654072	-0.06308418218595556	0.23168168984070192	4.208	4.105	8.312	0.103	1378	60.0	365	100	0.05
633247	2021-07-18	Chicago White Sox	Houston Astros	0.10159459454677437	0.10928067488112211	0.20628772325267797	0.11829427181495535	4.324	4.567	8.891	-0.243	1378	60.0	365	100	0.05
633251	2021-07-18	Arizona Diamondbacks	Chicago Cubs	0.0	-0.25599482373463783	-0.008686417935462216	-0.002579334307553127	4.408	5.308	9.716	-0.899	1378	60.0	365	100	0.05
633252	2021-07-18	Cincinnati Reds	Milwaukee Brewers	0.11257233954095242	-0.04463395908325775	0.03213273865363476	0.16935568443581767	4.154	4.475	8.63	-0.321	1378	60.0	365	100	0.05
633255	2021-07-18	Colorado Rockies	Los Angeles Dodgers	0.0018112457442333563	-0.07317185447622411	0.2377307146394735	0.22542296587343497	3.516	5.656	9.172	-2.14	1378	60.0	365	100	0.05
633256	2021-07-18	Toronto Blue Jays	Texas Rangers	0.21014355438986168	0.05880606610586855	-0.0442938127074468	-0.07080133048367274	5.823	3.739	9.562	2.085	1378	60.0	365	100	0.05
633273	2021-07-18	New York Yankees	Boston Red Sox	-0.04381228841650344	0.08483967312867544	0.14208592752690016	0.02622037684249311	4.1	4.389	8.489	-0.289	1378	60.0	365	100	0.05
633280	2021-07-18	Detroit Tigers	Minnesota Twins	-0.03209297738081827	-0.13566028138392403	0.030999652764910606	-0.22804158285841428	5.349	4.896	10.245	0.453	1378	60.0	365	100	0.05
633284	2021-07-18	Los Angeles Angels	Seattle Mariners	0.15195035628337442	-0.14428944393336682	-0.062847527791861	-0.026825378598395105	5.258	4.496	9.754	0.762	1378	60.0	365	100	0.05
633287	2021-07-18	Kansas City Royals	Baltimore Orioles	-0.10570266498706496	-0.19583522403841763	-0.002512414102444395	-0.2661905274551233	5.163	5.029	10.191	0.134	1378	60.0	365	100	0.05
633292	2021-07-18	Toronto Blue Jays	Texas Rangers	0.21014355438986168	0.05880606610586855	-0.0442938127074468	-0.07080133048367274	5.823	3.739	9.562	2.085	1378	60.0	365	100	0.05
633300	2021-07-18	Washington Nationals	San Diego Padres	0.09101930084112986	-0.06125312073550413	0.18118655954979582	0.09541425894787416	4.378	5.282	9.66	-0.904	1378	60.0	365	100	0.05
633218	2021-07-19	Toronto Blue Jays	Boston Red Sox	0.21913753950204956	0.09546955354746506	0.12864678144657887	0.006222877433556593	5.483	4.291	9.774	1.192	1394	60.0	365	100	0.05
633226	2021-07-19	St. Louis Cardinals	Chicago Cubs	-0.1314963525316357	0.03307910691688222	-0.020885768053282933	-0.008417696368942145	3.918	3.933	7.851	-0.015	1394	60.0	365	100	0.05
633233	2021-07-19	Washington Nationals	Miami Marlins	0.09864032346405532	-0.06711660339437804	-0.06843057540410619	0.22024190605631702	3.924	4.146	8.07	-0.222	1394	60.0	365	100	0.05
633236	2021-07-19	Tampa Bay Rays	Baltimore Orioles	0.1272627527691066	0.11401820085869098	-0.0028087166982012396	-0.24788418474410429	6.449	3.693	10.142	2.755	1394	60.0	365	100	0.05
633243	2021-07-19	Arizona Diamondbacks	Pittsburgh Pirates	0.0	-0.2545680849728311	-0.09776135716496054	-0.12950175783871348	5.044	4.856	9.9	0.188	1394	60.0	365	100	0.05
633249	2021-07-19	Oakland Athletics	Los Angeles Angels	-0.03162972747140805	0.13020074842195592	0.1423504186439348	-0.15687122188961466	5.023	4.202	9.225	0.821	1394	60.0	365	100	0.05
633259	2021-07-19	Los Angeles Dodgers	San Francisco Giants	0.22754379529573954	0.2116384849054068	0.11609900241498113	0.2232403770775253	4.45	3.773	8.223	0.678	1394	60.0	365	100	0.05
633271	2021-07-19	Cincinnati Reds	New York Mets	0.09324842656508998	-0.058694331383544594	-0.11988327177428573	0.16287602757962977	4.133	3.905	8.038	0.229	1394	60.0	365	100	0.05
633277	2021-07-19	Houston Astros	Cleveland Indians	0.18806462034109225	0.11884823475099066	-0.03568481395017396	-0.06196967651390156	5.69	3.557	9.247	2.133	1394	60.0	365	100	0.05
633278	2021-07-19	Chicago White Sox	Minnesota Twins	0.0993129873759758	0.12969938221659905	0.010560397292370526	-0.23760305292824063	6.207	3.685	9.892	2.522	1394	60.0	365	100	0.05
633329	2021-07-19	Detroit Tigers	Texas Rangers	-0.028794395576611245	-0.12273550046867576	-0.08476196814779809	-0.0865904674546615	4.695	4.312	9.007	0.383	1394	60.0	365	100	0.05
633476	2021-07-19	Chicago White Sox	Minnesota Twins	0.0993129873759758	0.12969938221659905	0.010560397292370526	-0.23760305292824063	6.207	3.685	9.892	2.522	1394	60.0	365	100	0.05
633199	2021-07-20	Los Angeles Dodgers	San Francisco Giants	0.22616352424769526	0.19731316631961998	0.13444206567151448	0.24036853053358623	4.344	3.87	8.213	0.474	1406	60.0	365	100	0.05
633200	2021-07-20	Houston Astros	Cleveland Indians	0.19327352738769613	0.1252339841163353	-0.02334972641718805	-0.04919960208183917	5.615	3.552	9.167	2.063	1406	60.0	365	100	0.05
633207	2021-07-20	Oakland Athletics	Los Angeles Angels	-0.028824152890055046	0.14585561415565867	0.14100871995785402	-0.14967804980524338	4.972	4.101	9.073	0.871	1406	60.0	365	100	0.05
633212	2021-07-20	Detroit Tigers	Texas Rangers	0.02590121701592717	-0.10667231937722002	-0.0934291061099039	-0.11995710964902842	5.098	4.176	9.273	0.922	1406	60.0	365	100	0.05
633216	2021-07-20	New York Yankees	Philadelphia Phillies	-0.01733400218964962	0.10761975038002433	0.18283264423217557	-0.04036509129358522	4.508	4.443	8.951	0.066	1406	60.0	365	100	0.05
633223	2021-07-20	Milwaukee Brewers	Kansas City Royals	0.03315964344544536	0.19876129510702517	-0.12104216809115506	-0.1894974474778943	5.505	2.993	8.498	2.512	1406	60.0	365	100	0.05
633230	2021-07-20	St. Louis Cardinals	Chicago Cubs	-0.10571650581378816	0.040727392080379954	-0.020331651307894622	-0.017415786916216494	4.033	3.877	7.91	0.157	1406	60.0	365	100	0.05
633234	2021-07-20	Cincinnati Reds	New York Mets	0.13501257409908385	-0.10213838877793582	-0.056134176397012105	0.12959242716731814	4.43	4.315	8.745	0.115	1406	60.0	365	100	0.05
633240	2021-07-20	Atlanta Braves	San Diego Padres	0.15451725388259138	0.018939041072622974	0.18298058322744215	0.0909013946894151	4.695	4.855	9.551	-0.16	1406	60.0	365	100	0.05
633242	2021-07-20	Washington Nationals	Miami Marlins	0.15815534329681877	-0.05513894959752119	-0.07266827059809335	0.15600764073296705	4.415	4.049	8.465	0.366	1406	60.0	365	100	0.05
633245	2021-07-20	Colorado Rockies	Seattle Mariners	0.009878567036874676	-0.06979855254260253	-0.04750637152017845	-0.025978726704500434	4.567	4.214	8.78	0.353	1406	60.0	365	100	0.05
633254	2021-07-20	Arizona Diamondbacks	Pittsburgh Pirates	0.0	-0.2397297961719152	-0.10815642533861501	-0.1161645323955425	4.949	4.7	9.649	0.248	1406	60.0	365	100	0.05
633257	2021-07-20	Tampa Bay Rays	Baltimore Orioles	0.11044996099053378	0.10737182847497294	0.014106925390208533	-0.22728597319627097	6.176	3.754	9.93	2.422	1406	60.0	365	100	0.05
633268	2021-07-20	Chicago White Sox	Minnesota Twins	0.09691986876033111	0.1458508024457104	0.018721566478587262	-0.21070797953959525	5.993	3.629	9.622	2.364	1406	60.0	365	100	0.05
633187	2021-07-21	Toronto Blue Jays	Boston Red Sox	0.20590113953091854	0.0592552545523046	0.1554158581458859	0.014107208808007171	5.455	4.614	10.07	0.841	1420	60.0	365	100	0.05
633190	2021-07-21	Colorado Rockies	Seattle Mariners	-0.01790762090544226	-0.07930625839901491	-0.05502517942628066	-0.02284567648036196	4.526	4.294	8.82	0.231	1420	60.0	365	100	0.05
633191	2021-07-21	Washington Nationals	Miami Marlins	0.1402806352559689	-0.05497908132285636	-0.10120017772995189	0.14742664355799903	4.471	4.002	8.473	0.469	1420	60.0	365	100	0.05
633196	2021-07-21	Cincinnati Reds	New York Mets	0.10773371261744287	-0.10276583001096308	-0.08610696900971442	0.12794978878412186	4.413	4.262	8.675	0.151	1420	60.0	365	100	0.05
633203	2021-07-21	Detroit Tigers	Texas Rangers	0.0029949593413971017	-0.08742492609725476	-0.12230706787656488	-0.1094302588558861	5.039	4.048	9.087	0.992	1420	60.0	365	100	0.05
633205	2021-07-21	Chicago White Sox	Minnesota Twins	0.09025424753505397	0.14527028824701116	0.011307651350257972	-0.21632701625941725	6.119	3.666	9.785	2.453	1420	60.0	365	100	0.05
633213	2021-07-21	New York Yankees	Philadelphia Phillies	-0.02574081059753803	0.11425649309285754	0.15979259067182328	-0.049844475535334554	4.613	4.387	9.0	0.227	1420	60.0	365	100	0.05
633217	2021-07-21	Los Angeles Dodgers	San Francisco Giants	0.2136642165109206	0.18569039733944578	0.11829604318941576	0.22230145234074428	4.465	3.918	8.383	0.546	1420	60.0	365	100	0.05
633222	2021-07-21	Houston Astros	Cleveland Indians	0.19068237667308238	0.1304858871567013	-0.04162012601497046	-0.055667371657077816	5.761	3.529	9.29	2.233	1420	60.0	365	100	0.05
633224	2021-07-21	Atlanta Braves	San Diego Padres	0.11752445782708357	0.03452427630836919	0.14226471678321148	0.1026574333190823	4.571	4.668	9.239	-0.097	1420	60.0	365	100	0.05
633225	2021-07-21	Tampa Bay Rays	Baltimore Orioles	0.10653756557986517	0.11257236285473522	-0.005158420163848803	-0.2288242301987087	6.298	3.726	10.024	2.572	1420	60.0	365	100	0.05
633227	2021-07-21	Milwaukee Brewers	Kansas City Royals	-0.006232719359018361	0.18670107590098	-0.1290565831876185	-0.17418304649353034	5.327	3.056	8.383	2.27	1420	60.0	365	100	0.05
633241	2021-07-21	St. Louis Cardinals	Chicago Cubs	-0.12385911554817775	0.02655470023984192	-0.03232469752003025	-0.029250352505162964	4.097	3.952	8.049	0.145	1420	60.0	365	100	0.05
633250	2021-07-21	Atlanta Braves	San Diego Padres	0.11752445782708357	0.03452427630836919	0.14226471678321148	0.1026574333190823	4.571	4.668	9.239	-0.097	1420	60.0	365	100	0.05
633260	2021-07-21	Arizona Diamondbacks	Pittsburgh Pirates	0.0	-0.24784695365231613	-0.12461434781828551	-0.1432999691381079	5.197	4.741	9.938	0.456	1420	60.0	365	100	0.05
633178	2021-07-22	St. Louis Cardinals	Chicago Cubs	-0.13476717676744795	0.029931813050516346	-0.04758063036963178	-0.030424687019782768	4.06	3.908	7.968	0.152	1435	60.0	365	100	0.05
633180	2021-07-22	Cleveland Indians	Tampa Bay Rays	-0.03892290446939763	-0.05027845141004186	0.09712808887777102	0.11070298711770415	3.88	4.894	8.774	-1.014	1435	60.0	365	100	0.05
633193	2021-07-22	Boston Red Sox	New York Yankees	0.15885561443139037	0.02037107440355117	-0.02278211644382726	0.11181908175593995	4.724	4.045	8.768	0.679	1435	60.0	365	100	0.05
633220	2021-07-22	Minnesota Twins	Los Angeles Angels	0.02078288777566851	-0.20380188042603364	0.10771529773090277	-0.14549060144462733	5.322	5.767	11.088	-0.445	1435	60.0	365	100	0.05
633231	2021-07-22	Seattle Mariners	Oakland Athletics	-0.06361215656939442	-0.029484677365378822	-0.04343440197712393	0.169224831744933	3.57	4.165	7.735	-0.594	1435	60.0	365	100	0.05
633244	2021-07-22	Los Angeles Dodgers	San Francisco Giants	0.2016328336226467	0.1815595810931579	0.11307167030028048	0.22989464827241177	4.381	3.944	8.324	0.437	1435	60.0	365	100	0.05
633258	2021-07-22	Detroit Tigers	Texas Rangers	-0.003522416154995438	-0.07813037898341822	-0.1358115800582205	-0.10584074385224103	4.992	3.986	8.978	1.006	1435	60.0	365	100	0.05
633269	2021-07-22	Miami Marlins	San Diego Padres	-0.11298699419705602	0.1591295522880075	0.13494198686156092	0.107175746972585	3.616	4.122	7.738	-0.506	1435	60.0	365	100	0.05
633276	2021-07-22	Philadelphia Phillies	Atlanta Braves	0.1608312881298266	-0.05970575489234662	0.10591841405227494	0.03272269551131374	5.122	4.984	10.106	0.139	1435	60.0	365	100	0.05
633159	2021-07-23	Minnesota Twins	Los Angeles Angels	0.0066478155360712755	-0.19331436715316064	0.09800800643508585	-0.13458209545046412	5.176	5.65	10.826	-0.475	1444	60.0	365	100	0.05
633163	2021-07-23	Milwaukee Brewers	Chicago White Sox	-0.020496606452301832	0.16471616658588076	0.07886871055107565	0.12920763163049576	3.869	3.875	7.744	-0.006	1444	60.0	365	100	0.05
633164	2021-07-23	Miami Marlins	San Diego Padres	-0.12002780112690446	0.16239685907948223	0.13115505907516256	0.11322850443957558	3.559	4.093	7.652	-0.533	1444	60.0	365	100	0.05
633170	2021-07-23	Chicago Cubs	Arizona Diamondbacks	-0.055013993345694116	-0.028020782531334235	0.0	-0.25171512970078874	5.471	4.342	9.814	1.129	1444	60.0	365	100	0.05
633173	2021-07-23	Los Angeles Dodgers	Colorado Rockies	0.19915931338761822	0.17441858376049665	-0.015523648809539612	-0.08074068997615384	5.946	3.492	9.438	2.454	1444	60.0	365	100	0.05
633176	2021-07-23	Baltimore Orioles	Washington Nationals	-0.007245604967003188	-0.22741292956338133	0.12636864923764812	-0.056398987380043855	4.721	6.015	10.735	-1.294	1444	60.0	365	100	0.05
633181	2021-07-23	Boston Red Sox	New York Yankees	0.1614519225559324	0.01819537536365111	-0.02237634021888366	0.10921353951522969	4.735	4.055	8.79	0.681	1444	60.0	365	100	0.05
633184	2021-07-23	Cincinnati Reds	St. Louis Cardinals	0.08689763798530087	-0.11818908684423768	-0.1386361417181551	0.03667026663602064	4.726	4.137	8.863	0.589	1444	60.0	365	100	0.05
633208	2021-07-23	Houston Astros	Texas Rangers	0.18281015936479972	0.1227961714852917	-0.12795469656466127	-0.11536375414782338	6.055	3.286	9.341	2.77	1444	60.0	365	100	0.05
633211	2021-07-23	Cleveland Indians	Tampa Bay Rays	-0.03661947517177018	-0.052636127401676704	0.0989908201789675	0.10900754920790781	3.885	4.914	8.799	-1.029	1444	60.0	365	100	0.05
633214	2021-07-23	Philadelphia Phillies	Atlanta Braves	0.15126299088126233	-0.06892189446307223	0.11448715492979211	0.04303352659307677	5.008	5.072	10.08	-0.065	1444	60.0	365	100	0.05
633215	2021-07-23	San Francisco Giants	Pittsburgh Pirates	0.11784199545440673	0.23327920755751722	-0.12930734548250988	-0.1510618276591522	5.881	2.938	8.819	2.943	1444	60.0	365	100	0.05
633221	2021-07-23	New York Mets	Toronto Blue Jays	-0.07960215371559522	0.14193015781455537	0.1975150434376772	0.047276525040949174	3.959	4.464	8.423	-0.505	1444	60.0	365	100	0.05
633229	2021-07-23	Seattle Mariners	Oakland Athletics	-0.07261697213099419	-0.030892041029278512	-0.04273173303147692	0.17994097952146154	3.491	4.173	7.664	-0.682	1444	60.0	365	100	0.05
633232	2021-07-23	Kansas City Royals	Detroit Tigers	-0.1155466085908169	-0.16713858289036718	0.006700229923175819	-0.08517656866223376	4.36	5.024	9.384	-0.664	1444	60.0	365	100	0.05
633140	2021-07-24	Seattle Mariners	Oakland Athletics	-0.07036726404692027	-0.027880588541912308	-0.046301035621297636	0.17675880918762862	3.507	4.119	7.626	-0.612	1459	60.0	365	100	0.05
633144	2021-07-24	San Francisco Giants	Pittsburgh Pirates	0.11162458960184882	0.2186112112294613	-0.10793656773825522	-0.1415427800859583	5.783	3.027	8.81	2.757	1459	60.0	365	100	0.05
