month	games	mae	rmse	r2	bias	mean_predicted	mean_actual	mean_sigma	within_1sigma	within_2sigma	mean_high_tail_prob	mean_low_tail_prob	matched_games	win_rate	roi	brier	log_loss	train_games
2021-05	417	3.6237458447069737	4.630051575643027	-0.06478172424256767	0.35868975613888904	8.461454128753198	8.820143884892087	4.82208251953125	0.7218225419664268	0.9520383693045563			330	0.509090909090909	-2.809917355371903	0.26518135533031806	0.7262921290057355	275
2021-06	397	3.717682991959781	4.76243141160715	-0.08166499185365206	0.7854406465702288	8.549571947888209	9.335012594458439	4.683684825897217	0.6675062972292192	0.9420654911838791	0.3599999999999999	0.42296918767507	324	0.5092592592592593	-2.7777777777777777	0.26358797697445263	0.7227109208423813	692
2021-07	370	3.456562832226637	4.6112957460918755	-0.008665241607855867	0.3467306132862865	8.896512629956957	9.243243243243244	4.577770233154297	0.6972972972972973	0.9621621621621622	0.36383928571428564	0.4349583064891995	300	0.49	-6.454545454545459	0.255063020573214	0.7039543033171675	1089
2021-08	412	3.68847979025164	4.610804858120589	-0.04254093322721397	-0.6190460105559722	9.696715913468594	9.077669902912621	4.640536785125732	0.6868932038834952	0.9660194174757282	0.4347826086956522	0.43181818181818177	336	0.5059523809523809	-3.409090909090913	0.2646423415335182	0.7283597755749559	1459
2021-09	401	3.4143564566688656	4.322439525176719	0.04236266774317454	0.052947337415482174	9.268748423183022	9.321695760598503	4.524646759033203	0.6907730673316709	0.9576059850374065	0.4074074074074075	0.43718592964824143	317	0.5173501577287066	-1.2331517063378254	0.24696175438031293	0.6869595945704616	1871
2021-10	45	3.536123533633146	4.211521335026671	-0.12607369919909361	0.48768688754789935	9.112313112452101	9.6	4.317311763763428	0.5777777777777777	0.9777777777777777	0.3800383877159309	0.4551845342706502	36	0.5555555555555556	6.060606060606055	0.26459951211823163	0.7231904684658681	2272
