games	mae	rmse	r2	bias	mean_predicted	mean_actual	mean_sigma	within_1sigma	within_2sigma	month
346	3.6870078537000626	4.751269931208344	-0.07742858205633607	0.9138195478690483	8.233579296061587	9.147398843930636	4.606391906738281	0.6878612716763006	0.9450867052023122	2023-04
415	3.6403036602882537	4.616234366746183	0.005292408184497943	0.712369679881734	8.391244777949591	9.103614457831325	4.572971343994141	0.6795180722891566	0.946987951807229	2023-05
389	3.5536290399198	4.440010983312628	0.0177735347320237	0.5711236204840611	8.493143731701029	9.06426735218509	4.648468017578125	0.7095115681233933	0.9640102827763496	2023-06
367	3.616452945908218	4.651245868834208	-0.007821398441414829	0.6537634147601404	8.626890536193537	9.280653950953678	4.418756008148193	0.6730245231607629	0.9509536784741145	2023-07
411	3.483566051115309	4.462799103552155	-0.037020842963767064	0.8010887445682425	8.58577256930037	9.386861313868613	4.447243690490723	0.7007299270072993	0.9610705596107056	2023-08
407	3.4640331286971104	4.442680625204984	0.06685450000667204	0.6579970174611822	8.75477939531523	9.412776412776413	4.520664691925049	0.7002457002457002	0.9533169533169533	2023-09
15	4.351348579290643	5.388205783288167	-0.0808026723508457	-1.5384581591451147	9.471791492478447	7.933333333333334	4.679251194000244	0.5333333333333333	0.9333333333333333	2023-10
