date	away_team	home_team	total_runs	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	date_str	close_total_line	num_books	line_source	snapshot_ts	requested_snapshot_ts	commence_time	pinnacle_line	draftkings_line	fanduel_line	betmgm_line	actual_total	entry_total_line	hours_to_first_pitch	market_adjusted_total	market_adjustment_method	market_shrink_fraction	p_over	p_under	edge	abs_edge	confidence	bet	actual_over_entry	bet_won_entry	closing_total_line	open_total_line	closing_line_source	closing_num_books	closing_snapshot_ts	closing_commence_time	selection_reason	close_move	clv_runs	beat_close	matched_closing_line	actual_over_close	evaluation_month
2025-04-02	Cleveland Guardians	San Diego Padres	7	7.828046408174093	4.277048	0.3222347349276338	0.46092471570125887	2025-04-02	7.5	4	oddsapi_snapshot	2025-04-02 18:55:39+00:00	2025-04-02 19:00:00+00:00	2025-04-02 20:10:00+00:00	7.5	7.5	7.5	7.5	7	7.5	1.2391666666666667	6.779386367896726	edge_model	0.0	0.43310131477184843	0.5668986852281516	-0.7206136321032739	0.7206136321032739	0.5668986852281516	UNDER	False	True	7.5		oddsapi	4.0	2025-04-02 00:55:39+00:00	2025-04-02 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2025-04
2025-04-02	Detroit Tigers	Seattle Mariners	5	9.330449447142914	4.459275	0.4664617870716338	0.4141063103114731	2025-04-02	6.5	4	oddsapi_snapshot	2025-04-02 18:55:39+00:00	2025-04-02 19:00:00+00:00	2025-04-02 20:10:00+00:00	6.5	6.5	6.5	6.5	5	6.5	1.2391666666666667	9.488252993286872	edge_model	0.0	0.6451612903225806	0.3548387096774194	2.9882529932868724	2.9882529932868724	0.6451612903225806	OVER	False	False	6.5		oddsapi	4.0	2025-04-02 00:55:39+00:00	2025-04-02 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2025-04
2025-04-02	New York Mets	Miami Marlins	11	10.202971323261352	4.7246304	0.47426537021677545	0.390781606141246	2025-04-02	8.5	4	oddsapi_snapshot	2025-04-02 18:55:39+00:00	2025-04-02 19:00:00+00:00	2025-04-02 20:40:00+00:00	9.0	8.5	8.5	8.5	11	8.5	1.7391666666666667	10.258929613608226	edge_model	0.0	0.6451612903225806	0.3548387096774194	1.7589296136082258	1.7589296136082258	0.6451612903225806	OVER	True	True	8.5		oddsapi	4.0	2025-04-02 18:55:39+00:00	2025-04-02 20:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2025-04
2025-04-02	Pittsburgh Pirates	Tampa Bay Rays	6	10.53006747368591	4.8743687	0.5197027777103668	0.378665477934993	2025-04-02	7.0	4	oddsapi_snapshot	2025-04-02 15:55:39+00:00	2025-04-02 16:00:00+00:00	2025-04-02 17:10:00+00:00	7.0	7.0	7.0	7.0	6	7.0	1.2391666666666667	10.901829933023215	edge_model	0.0	0.6717355371900828	0.32826446280991717	3.9018299330232153	3.9018299330232153	0.6717355371900828	OVER	False	False	7.0		oddsapi	4.0	2025-04-02 15:55:39+00:00	2025-04-02 17:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2025-04
2025-04-02	Texas Rangers	Cincinnati Reds	1	8.254984743455205	4.2148113	0.35406703058383804	0.45112572998157807	2025-04-02	8.5	4	oddsapi_snapshot	2025-04-02 12:55:39+00:00	2025-04-02 13:00:00+00:00	2025-04-02 16:40:00+00:00	8.5	8.5	8.5	8.5	1	8.5	3.7391666666666667	7.789872262646127	edge_model	0.0	0.43310131477184843	0.5668986852281516	-0.710127737353873	0.710127737353873	0.5668986852281516	UNDER	False	True	8.5		oddsapi	4.0	2025-04-02 15:55:39+00:00	2025-04-02 16:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2025-04
2025-04-02	Washington Nationals	Toronto Blue Jays	6	8.056150369710652	4.3305593	0.31906826201579913	0.46108867019764255	2025-04-02	8.5	4	oddsapi_snapshot	2025-04-02 15:55:39+00:00	2025-04-02 16:00:00+00:00	2025-04-02 19:07:00+00:00	8.5	8.5	8.5	8.0	6	8.5	3.1891666666666665	7.770370603303771	edge_model	0.0	0.43310131477184843	0.5668986852281516	-0.7296293966962288	0.7296293966962288	0.5668986852281516	UNDER	False	True	8.5		oddsapi	4.0	2025-04-02 18:55:39+00:00	2025-04-02 19:07:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2025-04
2025-04-04	Arizona Diamondbacks	Washington Nationals	10	10.910445667336527	5.371798	0.5066173885730987	0.3810509631072647	2025-04-04	8.5	4	oddsapi_snapshot	2025-04-04 18:55:39+00:00	2025-04-04 19:00:00+00:00	2025-04-04 22:45:00+00:00	8.5	8.5	8.5	8.5	10	8.5	3.8225	10.888895397995793	edge_model	0.0	0.6717355371900828	0.32826446280991717	2.3888953979957925	2.3888953979957925	0.6717355371900828	OVER	True	True	8.5		oddsapi	4.0	2025-04-04 21:55:39+00:00	2025-04-04 22:45:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2025-04
2025-04-04	Chicago White Sox	Detroit Tigers	11	7.928292163562962	4.308266	0.3190228611578737	0.46669516653171844	2025-04-04	7.0	4	oddsapi_snapshot	2025-04-04 15:55:39+00:00	2025-04-04 16:00:00+00:00	2025-04-04 17:10:00+00:00	7.0	7.0	7.0	7.0	11	7.0	1.2391666666666667	6.136632165192438	edge_model	0.0	0.43310131477184843	0.5668986852281516	-0.863367834807562	0.863367834807562	0.5668986852281516	UNDER	True	False	7.0		oddsapi	4.0	2025-04-04 15:55:39+00:00	2025-04-04 17:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2025-04
2025-04-04	Miami Marlins	Atlanta Braves	10	8.788129703202983	4.4562216	0.44717801213264463	0.4036767551337845	2025-04-04	7.5	4	oddsapi_snapshot	2025-04-04 21:55:39+00:00	2025-04-04 22:00:00+00:00	2025-04-04 23:15:00+00:00	7.5	7.5	7.5	7.5	10	7.5	1.3225	8.611619506920174	edge_model	0.0	0.5833333333333334	0.41666666666666663	1.1116195069201744	1.1116195069201744	0.5833333333333334	OVER	True	True	7.5		oddsapi	4.0	2025-04-04 21:55:39+00:00	2025-04-04 23:15:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2025-04
2025-04-04	New York Yankees	Pittsburgh Pirates	13	8.567248020156498	4.314099	0.3354391426195894	0.4735302218829758	2025-04-04	7.5	4	oddsapi_snapshot	2025-04-04 18:55:39+00:00	2025-04-04 19:00:00+00:00	2025-04-04 20:12:00+00:00	7.5	7.5	7.5	7.5	13	7.5	1.2725	6.191659053125372	edge_model	0.0	0.43310131477184843	0.5668986852281516	-1.3083409468746279	1.3083409468746279	0.5668986852281516	UNDER	True	False	7.5		oddsapi	4.0	2025-04-04 18:55:39+00:00	2025-04-04 20:12:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2025-04
