date	away_team	home_team	total_runs	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	date_str	close_total_line	num_books	line_source	snapshot_ts	requested_snapshot_ts	commence_time	pinnacle_line	draftkings_line	fanduel_line	betmgm_line	actual_total	entry_total_line	hours_to_first_pitch	market_adjusted_total	market_adjustment_method	market_shrink_fraction	p_over	p_under	edge	abs_edge	confidence	bet	actual_over_entry	bet_won_entry	closing_total_line	open_total_line	closing_line_source	closing_num_books	closing_snapshot_ts	closing_commence_time	selection_reason	close_move	clv_runs	beat_close	matched_closing_line	actual_over_close	evaluation_month
2024-04-19	Houston Astros	Washington Nationals	8	7.708829822949491	4.14155	0.23144980847023802	0.40122054817617026	2024-04-19	8.0	4	oddsapi_snapshot	2024-04-19 18:55:39+00:00	2024-04-19 19:00:00+00:00	2024-04-19 22:45:00+00:00	8.0	8.0	8.0	8.0	8	8.0	3.8225	7.203317705724569	edge_model	0.0	0.423728813559322	0.576271186440678	-0.7966822942754312	0.7966822942754312	0.576271186440678	UNDER	False	True	8.0		oddsapi	4.0	2024-04-19 21:55:39+00:00	2024-04-19 22:45:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-20	Chicago White Sox	Philadelphia Phillies	14	7.106335580451252	4.0793924	0.2431105385639556	0.4076974570983657	2024-04-20	7.5	4	oddsapi_snapshot	2024-04-20 18:55:39+00:00	2024-04-20 19:00:00+00:00	2024-04-20 22:05:00+00:00	7.5	7.5	7.5	7.5	14	7.5	3.1558333333333333	6.715274553581559	edge_model	0.0	0.423728813559322	0.576271186440678	-0.7847254464184408	0.7847254464184408	0.576271186440678	UNDER	True	False	7.75		oddsapi	4.0	2024-04-20 21:55:39+00:00	2024-04-20 22:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.25	-0.25	False	True	1.0	2024-04
2024-04-20	Houston Astros	Washington Nationals	9	7.773113674115944	4.165108	0.23336894019626456	0.40122054817617026	2024-04-20	9.5	4	oddsapi_snapshot	2024-04-20 18:55:39+00:00	2024-04-20 19:00:00+00:00	2024-04-20 20:05:00+00:00	9.5	9.5	9.5	9.5	9	9.5	1.1558333333333333	7.800232117215367	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.6997678827846334	1.6997678827846334	0.6583987441130299	UNDER	False	True	9.5		oddsapi	4.0	2024-04-20 18:55:39+00:00	2024-04-20 20:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-20	Los Angeles Angels	Cincinnati Reds	12	9.975292207474592	4.394867	0.3819463702955134	0.38628927173554983	2024-04-20	9.25	4	oddsapi_snapshot	2024-04-20 18:55:39+00:00	2024-04-20 19:00:00+00:00	2024-04-20 22:40:00+00:00	9.5	9.0	9.0	9.5	12	9.25	3.7391666666666667	7.4564682803531985	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.7935317196468015	1.7935317196468015	0.6583987441130299	UNDER	True	False	9.5		oddsapi	4.0	2024-04-20 21:55:39+00:00	2024-04-20 22:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.25	-0.25	False	True	1.0	2024-04
2024-04-20	Tampa Bay Rays	New York Yankees	2	8.28498461476155	4.494478	0.31721908479117233	0.397719386243225	2024-04-20	9.0	4	oddsapi_snapshot	2024-04-20 15:55:39+00:00	2024-04-20 16:00:00+00:00	2024-04-20 17:05:00+00:00	9.0	9.0	9.0	9.0	2	9.0	1.1558333333333333	7.165817221554498	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.834182778445502	1.834182778445502	0.6583987441130299	UNDER	False	True	9.0		oddsapi	4.0	2024-04-20 15:55:39+00:00	2024-04-20 17:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-21	Houston Astros	Washington Nationals	6	7.840205430478257	4.069555	0.26856269269369915	0.40148894789159384	2024-04-21	9.0	4	oddsapi_snapshot	2024-04-21 15:55:39+00:00	2024-04-21 16:00:00+00:00	2024-04-21 17:35:00+00:00	9.0	9.0	9.0	9.0	6	9.0	1.6558333333333333	7.339227165911736	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.660772834088264	1.660772834088264	0.6583987441130299	UNDER	False	True	9.0		oddsapi	4.0	2024-04-21 15:55:39+00:00	2024-04-21 17:35:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-21	Los Angeles Angels	Cincinnati Reds	3	10.338650116494092	4.460618	0.35665679304980114	0.38628927173554983	2024-04-21	9.25	4	oddsapi_snapshot	2024-04-21 15:55:39+00:00	2024-04-21 16:00:00+00:00	2024-04-21 17:40:00+00:00	9.5	9.0	9.0	9.5	3	9.25	1.7391666666666667	7.429635468013549	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.820364531986451	1.820364531986451	0.6583987441130299	UNDER	False	True	9.25		oddsapi	4.0	2024-04-21 15:55:39+00:00	2024-04-21 17:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-23	Chicago White Sox	Minnesota Twins	11	7.4127033159988525	4.134314	0.2322483792074807	0.40148894789159384	2024-04-23	7.0	4	oddsapi_snapshot	2024-04-23 21:55:39+00:00	2024-04-23 22:00:00+00:00	2024-04-23 23:40:00+00:00	7.0	7.0	7.0	7.0	11	7.0	1.7391666666666667	6.2047096474082135	edge_model	0.0	0.423728813559322	0.576271186440678	-0.7952903525917865	0.7952903525917865	0.576271186440678	UNDER	True	False	7.0		oddsapi	4.0	2024-04-23 21:55:39+00:00	2024-04-23 23:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-04
2024-04-23	Houston Astros	Chicago Cubs	9	9.955641947770724	4.4103193	0.34047094761513547	0.38628927173554983	2024-04-23	10.5	4	oddsapi_snapshot	2024-04-23 21:55:39+00:00	2024-04-23 22:00:00+00:00	2024-04-23 23:40:00+00:00	10.5	10.5	10.0	10.5	9	10.5	1.7391666666666667	8.700162209451184	edge_model	0.0	0.34160125588697016	0.6583987441130299	-1.7998377905488159	1.7998377905488159	0.6583987441130299	UNDER	False	True	10.5		oddsapi	4.0	2024-04-23 21:55:39+00:00	2024-04-23 23:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-04
2024-04-24	New York Mets	San Francisco Giants	10	7.710405264186947	4.0908184	0.23510334222697096	0.40148894789159384	2024-04-24	7.5	4	oddsapi_snapshot	2024-04-24 15:55:39+00:00	2024-04-24 16:00:00+00:00	2024-04-24 19:45:00+00:00	7.5	7.5	7.5	7.5	10	7.5	3.8225	6.713076615748051	edge_model	0.0	0.423728813559322	0.576271186440678	-0.7869233842519492	0.7869233842519492	0.576271186440678	UNDER	True	False	7.0		oddsapi	4.0	2024-04-24 00:55:39+00:00	2024-04-24 01:45:00+00:00	closest_before_60m_conf_0.53_edge_0.50	-0.5	0.5	True	True	1.0	2024-04
2024-05-01	Colorado Rockies	Miami Marlins	5	9.096718844469455	4.1843553	0.40212197627175195	0.424975672322141	2024-05-01	9.0	4	oddsapi_snapshot	2024-05-01 18:55:38+00:00	2024-05-01 19:00:00+00:00	2024-05-01 22:40:00+00:00	9.0	9.0	9.0	9.0	5	9.0	3.7394444444444446	7.72798737386713	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.2720126261328701	1.2720126261328701	0.6194331983805668	UNDER	False	True	9.0		oddsapi	4.0	2024-05-01 21:55:39+00:00	2024-05-01 22:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-01	Pittsburgh Pirates	Oakland Athletics	4	7.966212453299269	4.479454	0.38289001460421423	0.424975672322141	2024-05-01	7.5	4	oddsapi_snapshot	2024-05-01 15:55:39+00:00	2024-05-01 16:00:00+00:00	2024-05-01 19:37:00+00:00	7.5	7.5	7.5	7.5	4	7.5	3.6891666666666665	6.138279556795123	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3617204432048773	1.3617204432048773	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-01 18:55:38+00:00	2024-05-01 19:37:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-01	San Francisco Giants	Boston Red Sox	8	8.28528614219215	4.177663	0.40913447763073785	0.42555423821769844	2024-05-01	8.5	4	oddsapi_snapshot	2024-05-01 21:55:39+00:00	2024-05-01 22:00:00+00:00	2024-05-01 23:10:00+00:00	8.5	8.5	8.5	8.5	8	8.5	1.2391666666666667	7.230021816182854	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.2699781838171456	1.2699781838171456	0.6194331983805668	UNDER	False	True	8.5		oddsapi	4.0	2024-05-01 21:55:39+00:00	2024-05-01 23:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-01	Washington Nationals	Texas Rangers	1	8.820168157721575	3.9920447	0.4091581749473844	0.42555423821769844	2024-05-01	8.0	4	oddsapi_snapshot	2024-04-30 21:55:39+00:00	2024-04-30 22:00:00+00:00	2024-05-01 00:05:00+00:00	8.0	8.0	8.0	8.0	1	8.0	2.1558333333333333	6.786448345788911	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.2135516542110887	1.2135516542110887	0.6194331983805668	UNDER	False	True	8.0		oddsapi	4.0	2024-04-30 21:55:39+00:00	2024-05-01 00:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-02	Washington Nationals	Texas Rangers	6	8.41985420391655	4.072394	0.39538947071183067	0.42555423821769844	2024-05-02	8.0	4	oddsapi_snapshot	2024-05-02 15:55:39+00:00	2024-05-02 16:00:00+00:00	2024-05-02 18:35:00+00:00	8.0	8.0	8.0	8.0	6	8.0	2.6558333333333333	6.762022789309393	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.237977210690607	1.237977210690607	0.6194331983805668	UNDER	False	True	9.0		oddsapi	4.0	2024-05-01 21:55:39+00:00	2024-05-02 00:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	1.0	-1.0	False	True	0.0	2024-05
2024-05-03	Detroit Tigers	New York Yankees	3	7.465607805193863	4.335028	0.36630811567652566	0.42555423821769844	2024-05-03	7.5	4	oddsapi_snapshot	2024-05-03 21:55:39+00:00	2024-05-03 22:00:00+00:00	2024-05-03 23:05:00+00:00	7.5	7.5	7.5	8.0	3	7.5	1.1558333333333333	6.182183938121353	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3178160618786467	1.3178160618786467	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-03 23:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-03	Los Angeles Angels	Cleveland Guardians	6	8.643369249699884	4.199191	0.39400909866440637	0.424975672322141	2024-05-03	7.5	4	oddsapi_snapshot	2024-05-03 21:55:39+00:00	2024-05-03 22:00:00+00:00	2024-05-03 23:10:00+00:00	7.5	7.5	7.5	7.0	6	7.5	1.2391666666666667	5.662729954719607	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.837270045280393	1.837270045280393	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-03 23:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-03	Milwaukee Brewers	Chicago Cubs	4	9.032033941978499	4.169082	0.39285683508265357	0.4225808485921491	2024-05-03	7.5	4	oddsapi_snapshot	2024-05-03 15:55:39+00:00	2024-05-03 16:00:00+00:00	2024-05-03 18:20:00+00:00	7.5	7.5	7.5	7.5	4	7.5	2.4058333333333333	5.218734503974071	edge_model	0.0	0.3805668016194332	0.6194331983805668	-2.281265496025929	2.281265496025929	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-03 15:55:39+00:00	2024-05-03 18:20:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-03	New York Mets	Tampa Bay Rays	18	8.979617711603797	4.3835154	0.4183863150631223	0.424975672322141	2024-05-03	8.0	4	oddsapi_snapshot	2024-05-03 18:55:39+00:00	2024-05-03 19:00:00+00:00	2024-05-03 22:50:00+00:00	8.0	8.0	8.0	8.0	18	8.0	3.9058333333333333	6.6674441969831655	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3325558030168345	1.3325558030168345	0.6194331983805668	UNDER	True	False	8.0		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-03 22:50:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-03	San Francisco Giants	Philadelphia Phillies	7	7.488212249811297	4.3437977	0.3732823553239141	0.42555423821769844	2024-05-03	7.5	4	oddsapi_snapshot	2024-05-03 18:55:39+00:00	2024-05-03 19:00:00+00:00	2024-05-03 22:40:00+00:00	7.0	7.5	7.5	7.5	7	7.5	3.7391666666666667	6.179518072169912	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3204819278300883	1.3204819278300883	0.6194331983805668	UNDER	False	True	7.25		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-03 22:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	-0.25	0.25	True	True	0.0	2024-05
2024-05-04	Boston Red Sox	Minnesota Twins	4	7.486768577482222	3.9937193	0.34520624528873306	0.42327828999124656	2024-05-04	7.25	4	oddsapi_snapshot	2024-05-04 15:55:39+00:00	2024-05-04 16:00:00+00:00	2024-05-04 18:10:00+00:00	7.5	7.0	7.5	7.0	4	7.25	2.2391666666666667	6.035939264106487	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.2140607358935132	1.2140607358935132	0.6194331983805668	UNDER	False	True	8.0		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-04 00:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.75	-0.75	False	True	0.0	2024-05
2024-05-04	Chicago White Sox	St. Louis Cardinals	11	8.128863592157265	4.514435	0.3882811340247426	0.4242113902743925	2024-05-04	8.5	4	oddsapi_snapshot	2024-05-04 15:55:39+00:00	2024-05-04 16:00:00+00:00	2024-05-04 18:15:00+00:00	8.5	8.5	8.5	8.0	11	8.5	2.3225	7.1276456637932295	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3723543362067705	1.3723543362067705	0.6194331983805668	UNDER	True	False	7.5		oddsapi	4.0	2024-05-03 21:55:39+00:00	2024-05-04 00:15:00+00:00	closest_before_60m_conf_0.53_edge_0.50	-1.0	1.0	True	True	1.0	2024-05
2024-05-04	Colorado Rockies	Pittsburgh Pirates	1	8.338286861716206	4.3097687	0.3596723439847265	0.424975672322141	2024-05-04	7.0	4	oddsapi_snapshot	2024-05-04 18:55:38+00:00	2024-05-04 19:00:00+00:00	2024-05-04 20:05:00+00:00	7.0	7.0	7.0	7.0	1	7.0	1.156111111111111	5.65296417514503	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.34703582485497	1.34703582485497	0.6194331983805668	UNDER	False	True	7.0		oddsapi	4.0	2024-05-04 18:55:38+00:00	2024-05-04 20:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-04	Detroit Tigers	New York Yankees	8	7.414765064199426	4.0051913	0.36824945832836964	0.42555423821769844	2024-05-04	7.5	4	oddsapi_snapshot	2024-05-04 15:55:39+00:00	2024-05-04 16:00:00+00:00	2024-05-04 17:05:00+00:00	7.5	7.5	7.5	7.5	8	7.5	1.1558333333333333	6.282451866140483	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.217548133859517	1.217548133859517	0.6194331983805668	UNDER	True	False	7.5		oddsapi	4.0	2024-05-04 15:55:39+00:00	2024-05-04 17:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-04	Miami Marlins	Oakland Athletics	24	7.719033093767448	4.5155516	0.3743578809057508	0.424975672322141	2024-05-04	7.0	4	oddsapi_snapshot	2024-05-04 18:55:38+00:00	2024-05-04 19:00:00+00:00	2024-05-04 20:07:00+00:00	7.0	7.0	7.0	7.0	24	7.0	1.1894444444444445	5.6273061793683326	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3726938206316674	1.3726938206316674	0.6194331983805668	UNDER	True	False	7.0		oddsapi	4.0	2024-05-04 21:55:39+00:00	2024-05-04 22:07:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-04	Milwaukee Brewers	Chicago Cubs	11	8.47631588572975	4.279897	0.38381066943753106	0.4225808485921491	2024-05-04	8.5	4	oddsapi_snapshot	2024-05-04 15:55:39+00:00	2024-05-04 16:00:00+00:00	2024-05-04 18:20:00+00:00	8.5	8.5	8.5	8.5	11	8.5	2.4058333333333333	7.198943336173328	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.3010566638266718	1.3010566638266718	0.6194331983805668	UNDER	True	False	8.5		oddsapi	4.0	2024-05-04 15:55:39+00:00	2024-05-04 18:20:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-04	New York Mets	Tampa Bay Rays	4	8.702800860606112	4.1544027	0.4019640075718198	0.4259309544738401	2024-05-04	7.5	4	oddsapi_snapshot	2024-05-04 21:55:39+00:00	2024-05-04 22:00:00+00:00	2024-05-04 23:15:00+00:00	7.5	7.5	7.5	7.5	4	7.5	1.3225	5.542004966106379	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.9579950338936207	1.9579950338936207	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-04 21:55:39+00:00	2024-05-04 23:15:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-04	San Francisco Giants	Philadelphia Phillies	17	7.550696427839921	4.116446	0.3732823553239141	0.4242113902743925	2024-05-04	7.0	4	oddsapi_snapshot	2024-05-04 18:55:38+00:00	2024-05-04 19:00:00+00:00	2024-05-04 22:05:00+00:00	7.0	7.0	7.0	7.0	17	7.0	3.156111111111111	5.748631273891088	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.251368726108912	1.251368726108912	0.6194331983805668	UNDER	True	False	7.0		oddsapi	4.0	2024-05-04 21:55:39+00:00	2024-05-04 22:35:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-04	Toronto Blue Jays	Washington Nationals	9	8.377503407592211	4.188804	0.3969050663267408	0.42555423821769844	2024-05-04	8.0	4	oddsapi_snapshot	2024-05-04 18:55:38+00:00	2024-05-04 19:00:00+00:00	2024-05-04 20:05:00+00:00	8.0	8.0	8.0	8.0	9	8.0	1.156111111111111	6.726634944454538	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.2733650555454616	1.2733650555454616	0.6194331983805668	UNDER	True	False	8.0		oddsapi	4.0	2024-05-04 18:55:38+00:00	2024-05-04 20:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
2024-05-05	Chicago White Sox	St. Louis Cardinals	6	7.9136605289650115	4.472101	0.37535614545691354	0.424975672322141	2024-05-05	7.5	4	oddsapi_snapshot	2024-05-05 15:55:38+00:00	2024-05-05 16:00:00+00:00	2024-05-05 18:15:00+00:00	7.5	7.5	7.5	7.5	6	7.5	2.3227777777777776	6.140514761676382	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.359485238323618	1.359485238323618	0.6194331983805668	UNDER	False	True	7.5		oddsapi	4.0	2024-05-05 15:55:38+00:00	2024-05-05 18:15:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2024-05
2024-05-05	Colorado Rockies	Pittsburgh Pirates	8	8.457538586948315	4.0538797	0.3873349982057844	0.424975672322141	2024-05-05	7.5	4	oddsapi_snapshot	2024-05-05 15:55:38+00:00	2024-05-05 16:00:00+00:00	2024-05-05 17:35:00+00:00	7.5	7.5	7.5	7.5	8	7.5	1.656111111111111	5.961339621069894	edge_model	0.0	0.3805668016194332	0.6194331983805668	-1.538660378930106	1.538660378930106	0.6194331983805668	UNDER	True	False	7.5		oddsapi	4.0	2024-05-05 15:55:38+00:00	2024-05-05 17:35:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2024-05
