month	games	mae	rmse	r2	bias	mean_predicted	mean_actual	mean_sigma	within_1sigma	within_2sigma	mean_high_tail_prob	mean_low_tail_prob	matched_games	win_rate	roi	brier	log_loss	train_games
2025-04	377	3.4946951373128945	4.455561380061634	0.032876232391275906	0.09286169832512209	8.623318673027663	8.716180371352785	4.336794853210449	0.6710875331564987	0.9575596816976127	0.3670390110387804	0.4525792853449654	314	0.5477707006369427	4.574406485234505	0.25769204299360965	0.7126329026189484	13956
2025-05	666	3.863513116938858	4.467369115175998	-0.28851136283220025	1.6246681471532323	7.914370891885806	9.53903903903904	4.259585857391357	0.6081081081081081	0.9624624624624625	0.37238055132576064	0.4340569603688574	594	0.5505050505050505	5.096418732782366	0.27840876895962663	0.7675971089560156	14333
2025-06	652	3.5567611714002814	4.236718090939611	-0.23547699329314864	-1.055373744644468	9.208747977773303	8.153374233128835	4.249259948730469	0.7868098159509203	0.9662576687116564	0.37871669920392936	0.4577342519816102	579	0.6424870466321243	22.656617993405558	0.2503740666962334	0.699162543019561	14999
2025-07	624	2.3347060699418103	3.3499761281699922	-0.031183424769449797	0.0747664077740227	8.514977181969567	8.58974358974359	4.359659671783447	0.8317307692307693	0.9759615384615384	0.386924489632993	0.445225572958029	561	0.5258467023172906	0.38891589693728823	0.2476639307734408	0.6882443783273414	15651
2025-08	548	3.26183941461831	4.360975258673317	0.03382598317165675	0.4219738949073461	8.165617345968567	8.587591240875913	4.426225185394287	0.7974452554744526	0.9543795620437956	0.3657206554837455	0.43898461845472464	343	0.5131195335276968	-2.0408163265306123	0.2696442802480305	0.7378737929221801	16275
2025-09	374	3.456728125330282	4.356341621711477	-0.016368359759605378	0.10066358079647472	8.70147545663668	8.802139037433156	4.188484191894531	0.6711229946524064	0.9411764705882353	0.3419744848338097	0.437744237213266	308	0.5227272727272727	-0.20661157024793975	0.25718081004033017	0.70994309275484	16823
