date	away_team	home_team	total_runs	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	date_str	close_total_line	num_books	line_source	snapshot_ts	requested_snapshot_ts	commence_time	pinnacle_line	draftkings_line	fanduel_line	betmgm_line	actual_total	entry_total_line	hours_to_first_pitch	market_adjusted_total	market_adjustment_method	market_shrink_fraction	p_over	p_under	edge	abs_edge	confidence	bet	actual_over_entry	bet_won_entry	closing_total_line	open_total_line	closing_line_source	closing_num_books	closing_snapshot_ts	closing_commence_time	selection_reason	close_move	clv_runs	beat_close	matched_closing_line	actual_over_close	evaluation_month
2022-06-01	Atlanta Braves	Arizona Diamondbacks	6	11.424617946986041	4.1742845	0.595208417215655	0.28371391457089684	2022-06-01	8.5	4	oddsapi_snapshot	2022-06-01 15:55:00+00:00	2022-06-01 16:00:00+00:00	2022-06-01 19:41:00+00:00	8.5	8.5	8.5	8.5	6	8.5	3.7666666666666666	10.397898809747378	edge_model	0.0	0.6753246753246753	0.3246753246753247	1.8978988097473781	1.8978988097473781	0.6753246753246753	OVER	False	False	9.5		oddsapi	4.0	2022-06-01 00:55:00+00:00	2022-06-01 01:41:00+00:00	closest_before_60m_conf_0.53_edge_0.50	1.0	1.0	True	True	0.0	2022-06
2022-06-01	Chicago White Sox	Toronto Blue Jays	10	9.218054438488153	4.501555	0.5799475300696589	0.31110370915898583	2022-06-01	8.5	4	oddsapi_snapshot	2022-06-01 21:55:00+00:00	2022-06-01 22:00:00+00:00	2022-06-01 23:08:00+00:00	8.5	8.5	8.5	8.5	10	8.5	1.2166666666666666	10.54669708007812	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.04669708007812	2.04669708007812	0.6753246753246753	OVER	True	True	8.5		oddsapi	4.0	2022-06-01 21:55:00+00:00	2022-06-01 23:08:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2022-06
2022-06-01	Cincinnati Reds	Boston Red Sox	8	11.745323300651048	4.187391	0.6335689175513484	0.276131977257817	2022-06-01	8.5	4	oddsapi_snapshot	2022-06-01 21:55:00+00:00	2022-06-01 22:00:00+00:00	2022-06-01 23:11:00+00:00	8.5	8.5	8.5	8.5	8	8.5	1.2666666666666666	10.844749976578619	edge_model	0.0	0.7122448979591833	0.28775510204081667	2.344749976578619	2.344749976578619	0.7122448979591833	OVER	False	False	8.5		oddsapi	4.0	2022-06-01 21:55:00+00:00	2022-06-01 23:11:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2022-06
2022-06-01	Houston Astros	Oakland Athletics	9	7.8821546706225085	4.3393307	0.3898349234681381	0.3636140064574172	2022-06-01	7.5	4	oddsapi_snapshot	2022-06-01 15:55:00+00:00	2022-06-01 16:00:00+00:00	2022-06-01 19:38:00+00:00	7.5	7.5	7.5	7.0	9	7.5	3.716666666666667	9.929829449873274	edge_model	0.0	0.7122448979591833	0.28775510204081667	2.4298294498732744	2.4298294498732744	0.7122448979591833	OVER	True	True	7.5		oddsapi	4.0	2022-06-01 18:55:00+00:00	2022-06-01 19:38:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2022-06
2022-06-01	Kansas City Royals	Cleveland Guardians	4	10.702116083385805	4.9203086	0.48173097917011803	0.3272332267142226	2022-06-01	9.0	4	oddsapi_snapshot	2022-06-01 15:55:00+00:00	2022-06-01 16:00:00+00:00	2022-06-01 17:11:00+00:00	9.0	9.0	9.0	9.0	4	9.0	1.2666666666666666	11.237089472465746	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.2370894724657457	2.2370894724657457	0.6753246753246753	OVER	False	False	9.0		oddsapi	4.0	2022-06-01 15:55:00+00:00	2022-06-01 17:11:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2022-06
2022-06-01	Miami Marlins	Colorado Rockies	25	10.968215497099681	4.589358	0.591361342706988	0.32315753263005514	2022-06-01	10.0	4	oddsapi_snapshot	2022-06-01 21:55:00+00:00	2022-06-01 22:00:00+00:00	2022-06-01 22:55:00+00:00	15.5	10.0	10.0	10.0	25	10.0	1.0	12.086617932700772	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.086617932700772	2.086617932700772	0.6753246753246753	OVER	True	True	10.0		oddsapi	4.0	2022-06-01 21:55:00+00:00	2022-06-01 22:55:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2022-06
2022-06-01	Milwaukee Brewers	Chicago Cubs	7	11.319829319244263	4.550609	0.5999331105139949	0.28202266853818203	2022-06-01	9.5	4	oddsapi_snapshot	2022-05-31 21:55:00+00:00	2022-05-31 22:00:00+00:00	2022-06-01 00:05:00+00:00	9.5	9.5	9.5	9.5	7	9.5	2.1666666666666665	11.5690002570381	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.0690002570381	2.0690002570381	0.6753246753246753	OVER	False	False	9.5		oddsapi	4.0	2022-05-31 21:55:00+00:00	2022-06-01 00:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2022-06
2022-06-01	Minnesota Twins	Detroit Tigers	5	7.243878759789577	4.4430428	0.39037609787991173	0.3967536882735183	2022-06-01	7.25	4	oddsapi_snapshot	2022-06-01 21:55:00+00:00	2022-06-01 22:00:00+00:00	2022-06-01 23:11:00+00:00	7.0	7.0	7.5	7.5	5	7.25	1.2666666666666666	9.270093657040402	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.020093657040402	2.020093657040402	0.6753246753246753	OVER	False	False	7.25		oddsapi	4.0	2022-06-01 21:55:00+00:00	2022-06-01 23:11:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2022-06
2022-06-01	Pittsburgh Pirates	Los Angeles Dodgers	12	11.885925277568381	4.3505607	0.6338183749106623	0.2827491478300979	2022-06-01	8.5	4	oddsapi_snapshot	2022-06-01 00:55:00+00:00	2022-06-01 01:00:00+00:00	2022-06-01 02:11:00+00:00	8.5	8.5	8.5	8.5	12	8.5	1.2666666666666666	10.936117738811491	edge_model	0.0	0.7122448979591833	0.28775510204081667	2.4361177388114914	2.4361177388114914	0.7122448979591833	OVER	True	True	8.5		oddsapi	4.0	2022-06-01 00:55:00+00:00	2022-06-01 02:11:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2022-06
2022-06-01	San Diego Padres	St. Louis Cardinals	7	9.326387824144387	4.5301723	0.6002332556632258	0.3202696518279006	2022-06-01	8.0	4	oddsapi_snapshot	2022-06-01 15:55:00+00:00	2022-06-01 16:00:00+00:00	2022-06-01 17:16:00+00:00	8.0	8.0	8.0	8.0	7	8.0	1.35	10.059708386776151	edge_model	0.0	0.6753246753246753	0.3246753246753247	2.059708386776151	2.059708386776151	0.6753246753246753	OVER	False	False	8.0		oddsapi	4.0	2022-06-01 15:55:00+00:00	2022-06-01 17:16:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2022-06
