date	away_team	home_team	total_runs	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	date_str	close_total_line	num_books	line_source	snapshot_ts	requested_snapshot_ts	commence_time	pinnacle_line	draftkings_line	fanduel_line	betmgm_line	actual_total	entry_total_line	hours_to_first_pitch	market_adjusted_total	market_adjustment_method	market_shrink_fraction	p_over	p_under	edge	abs_edge	confidence	bet	actual_over_entry	bet_won_entry	closing_total_line	open_total_line	closing_line_source	closing_num_books	closing_snapshot_ts	closing_commence_time	selection_reason	close_move	clv_runs	beat_close	matched_closing_line	actual_over_close	evaluation_month
2023-04-04	Arizona Diamondbacks	San Diego Padres	14	7.670050779438268	5.184854	0.4176437127248972	0.43184645996033716	2023-04-04	7.0	4	oddsapi_snapshot	2023-04-04 18:55:39+00:00	2023-04-04 19:00:00+00:00	2023-04-04 20:10:00+00:00	7.0	7.0	7.0	7.5	14	7.0	1.2391666666666667	6.455045083174556	edge_model	0.0	0.458146182115149	0.541853817884851	-0.5449549168254437	0.5449549168254437	0.541853817884851	UNDER	True	False	8.25		oddsapi	4.0	2023-04-04 00:55:39+00:00	2023-04-04 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	1.25	-1.25	False	True	1.0	2023-04
2023-04-04	Colorado Rockies	Los Angeles Dodgers	7	9.088746255799476	5.001346	0.41133161213562186	0.4408880524390893	2023-04-04	8.5	4	oddsapi_snapshot	2023-04-04 00:55:39+00:00	2023-04-04 01:00:00+00:00	2023-04-04 02:10:00+00:00	8.5	8.5	8.5	8.5	7	8.5	1.2391666666666667	7.974332712549432	edge_model	0.0	0.458146182115149	0.541853817884851	-0.5256672874505677	0.5256672874505677	0.541853817884851	UNDER	False	True	8.5		oddsapi	4.0	2023-04-04 00:55:39+00:00	2023-04-04 02:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2023-04
2023-04-05	Atlanta Braves	St. Louis Cardinals	7	7.921136716243478	4.6074114	0.3700801434771746	0.4642540313357072	2023-04-05	9.0	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 17:15:00+00:00	9.0	9.0	9.0	9.0	7	9.0	1.3222222222222222	8.3661668735882	edge_model	0.0	0.4452908587257618	0.5547091412742382	-0.6338331264117993	0.6338331264117993	0.5547091412742382	UNDER	False	True	9.0		oddsapi	4.0	2023-04-05 15:55:40+00:00	2023-04-05 17:15:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2023-04
2023-04-05	Baltimore Orioles	Texas Rangers	7	8.921505737129921	4.464821	0.4210134970800608	0.4156059660071092	2023-04-05	7.5	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 18:05:00+00:00	7.5	7.5	7.5	7.5	7	7.5	2.1555555555555554	6.799041258338933	edge_model	0.0	0.458146182115149	0.541853817884851	-0.7009587416610668	0.7009587416610668	0.541853817884851	UNDER	False	True	8.5		oddsapi	4.0	2023-04-04 21:55:40+00:00	2023-04-05 00:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	1.0	-1.0	False	True	0.0	2023-04
2023-04-05	Cleveland Guardians	Oakland Athletics	10	9.163290388521368	5.183246	0.413055089379999	0.4314716734045701	2023-04-05	8.0	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 19:37:00+00:00	8.0	8.0	8.5	8.0	10	8.0	3.688888888888889	7.45521408122637	edge_model	0.0	0.458146182115149	0.541853817884851	-0.5447859187736297	0.5447859187736297	0.541853817884851	UNDER	True	False	8.0		oddsapi	4.0	2023-04-05 18:55:41+00:00	2023-04-05 19:37:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2023-04
2023-04-05	Detroit Tigers	Houston Astros	10	7.4902453554406545	4.692504	0.3657555180446833	0.4536339916342454	2023-04-05	7.5	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 18:10:00+00:00	7.5	7.5	7.5	7.5	10	7.5	2.238888888888889	6.854460848436957	edge_model	0.0	0.4452908587257618	0.5547091412742382	-0.6455391515630433	0.6455391515630433	0.5547091412742382	UNDER	True	False	7.5		oddsapi	4.0	2023-04-04 21:55:40+00:00	2023-04-05 00:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2023-04
2023-04-05	Los Angeles Angels	Seattle Mariners	7	6.99733103223079	4.2606583	0.3580711397187441	0.5016226030939774	2023-04-05	7.25	4	oddsapi_snapshot	2023-04-05 18:55:41+00:00	2023-04-05 19:00:00+00:00	2023-04-05 20:10:00+00:00	7.5	7.5	7.0	7.0	7	7.25	1.238611111111111	6.6638690638345075	edge_model	0.0	0.4452908587257618	0.5547091412742382	-0.5861309361654925	0.5861309361654925	0.5547091412742382	UNDER	False	True	7.5		oddsapi	4.0	2023-04-05 00:55:39+00:00	2023-04-05 01:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.25	-0.25	False	True	0.0	2023-04
2023-04-05	Minnesota Twins	Miami Marlins	7	5.3118746609476	4.6170554	0.34666140105888543	0.4831955619209962	2023-04-05	7.0	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 17:10:00+00:00	7.0	7.0	7.0	7.0	7	7.0	1.238888888888889	6.364840161874777	edge_model	0.0	0.4452908587257618	0.5547091412742382	-0.6351598381252233	0.6351598381252233	0.5547091412742382	UNDER	False	True	7.0		oddsapi	4.0	2023-04-05 15:55:40+00:00	2023-04-05 17:10:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2023-04
2023-04-05	New York Mets	Milwaukee Brewers	13	7.440924352179551	5.3026013	0.36413717445299326	0.46982562318980264	2023-04-05	8.0	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 17:40:00+00:00	8.0	8.0	8.0	8.0	13	8.0	1.738888888888889	7.270530867925744	edge_model	0.0	0.4452908587257618	0.5547091412742382	-0.7294691320742563	0.7294691320742563	0.5547091412742382	UNDER	True	False	8.0		oddsapi	4.0	2023-04-05 15:55:40+00:00	2023-04-05 17:40:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	1.0	2023-04
2023-04-05	Philadelphia Phillies	New York Yankees	6	8.008308960903914	4.4865117	0.36443015214368996	0.471750319754477	2023-04-05	6.5	4	oddsapi_snapshot	2023-04-05 15:55:40+00:00	2023-04-05 16:00:00+00:00	2023-04-05 17:05:00+00:00	6.5	6.5	6.5	6.5	6	6.5	1.1555555555555554	5.7461500578653855	edge_model	0.0	0.458146182115149	0.541853817884851	-0.7538499421346145	0.7538499421346145	0.541853817884851	UNDER	False	True	6.5		oddsapi	4.0	2023-04-05 15:55:40+00:00	2023-04-05 17:05:00+00:00	closest_before_60m_conf_0.53_edge_0.50	0.0	0.0	False	True	0.0	2023-04
