games	mae	rmse	r2	bias	mean_predicted	mean_actual	mean_sigma	within_1sigma	within_2sigma	month
377	3.496830424643823	4.433101914563342	0.042601757656654304	0.007007941690908352	8.709172429661876	8.716180371352785	4.476030349731445	0.6976127320954907	0.9681697612732095	2025-04
411	3.7585145578177523	4.711059230245937	0.033047739687721456	0.08151121291560448	8.55109219341043	8.632603406326034	4.4320197105407715	0.6593673965936739	0.948905109489051	2025-05
397	3.6541592816822392	4.641559809037154	0.0406657639350837	0.29162498389990943	8.602581565218479	8.894206549118389	4.42564058303833	0.6826196473551638	0.947103274559194	2025-06
369	3.3766284933323147	4.223206233483968	0.008990898318026352	0.48473981831156715	8.512550154588162	8.997289972899729	4.440716743469238	0.7208672086720868	0.967479674796748	2025-07
420	3.5335626877536006	4.7133746043331515	0.03494664879489073	0.5698575605952325	8.806332915595245	9.376190476190477	4.3785858154296875	0.7023809523809523	0.9476190476190476	2025-08
374	3.4390825852933085	4.312281458419825	0.00408682939207039	0.11659588419306265	8.685543153240092	8.802139037433156	4.555733680725098	0.7219251336898396	0.9572192513368984	2025-09
