month	games	mae	rmse	r2	bias	mean_predicted	mean_actual	mean_sigma	within_1sigma	within_2sigma	mean_high_tail_prob	mean_low_tail_prob	bets	win_rate	roi	brier	log_loss	avg_confidence	avg_edge	avg_hours_to_first_pitch	matched_closing_lines	beat_close_rate	mean_clv_runs	median_clv_runs	train_games	snapshot_candidates
2025-04	377	3.493357406299495	4.464712665023142	0.02889939832425026	0.12683584930703073	8.589344522045755	8.716180371352785	4.318948745727539	0.6737400530503979	0.9575596816976127	0.38275571231205696	0.4151554965616547	225	0.5244444444444445	0.12121212121211836	0.2549727752054759	0.7025820063706194	0.6197668063125411	1.3924382948674814	25.4357024691358	225	0.3244444444444444	0.08333333333333333	0.0	13956	2295
2025-05	666	3.7898534551094354	4.404515325391999	-0.25250892385386514	1.6117769135595794	7.927262125479459	9.53903903903904	4.3227105140686035	0.7957957957957958	0.9624624624624625	0.34748247975700186	0.4308258699302451	284	0.5950704225352113	13.604353393085782	0.24099384572296975	0.6750507123098828	0.5883863826394525	1.0113194536387289	25.403284428794993	284	0.25704225352112675	0.008802816901408451	0.0	14333	233673
2025-06	652	3.522354007532815	4.201447346114593	-0.21499188827246885	-1.0710857272189096	9.224459960347744	8.153374233128835	4.308053970336914	0.799079754601227	0.9677914110429447	0.3874067936580788	0.4446333884226292	187	0.5828877005347594	11.278561011181333	0.25807717985390805	0.7150814111538887	0.7012112618587685	2.315709484832114	23.337592097445036	187	0.42245989304812837	0.14572192513368984	0.0	14999	184019
2025-07	624	2.5286954582656365	3.4002499514868383	-0.062366054084678435	-0.16581838485606695	8.755561974599658	8.58974358974359	4.377488136291504	0.8349358974358975	0.9759615384615384	0.3761955119915662	0.44356113393308433	180	0.5555555555555556	6.06060606060606	0.2509284703394352	0.6955974113822497	0.6181725914053345	1.3450499812481298	22.789912037037038	180	0.3333333333333333	0.06111111111111111	0.0	15651	249979
2025-08	548	3.1797131461590977	4.294403243362233	0.06309889180170503	0.18156246555504843	8.406028775320864	8.587591240875913	4.344862937927246	0.7664233576642335	0.9470802919708029	0.36770858727342826	0.43599578933178634	29	0.6206896551724138	18.495297805642632	0.23631430347748777	0.6656374962428518	0.6503594435626925	1.6582731560314665	22.758227969348653	29	0.3448275862068966	0.10344827586206896	0.0	16275	18800
2025-09	374	3.4070430243691856	4.281299236422704	0.01834599124109948	0.2696932813707916	8.532445756062364	8.802139037433156	4.2845587730407715	0.6951871657754011	0.9438502673796791	0.3536981491286942	0.44155690505479606	297	0.5589225589225589	6.703397612488521	0.24682499943567346	0.6867857661694621	0.5769891199728442	0.8946372140738866	23.599776468387585	297	0.2828282828282828	0.037037037037037035	0.0	16823	2051
