game_id	date	home_team_id	away_team_id	home_off_elo	home_def_elo	away_off_elo	away_def_elo	elo_expected_total	elo_offense_sum	elo_matchup_score	elo_home_edge
663120	2022-05-22	114	116	1555.17	1479.95	1115.66	1612.28	7.886	2670.82	-421.41	307.18
663150	2022-05-22	112	109	1424.7	1399.13	1426.87	1462.59	9.12	2851.57	-10.16	-65.62
663277	2022-05-22	111	136	1561.81	1523.56	1397.44	1466.24	9.058	2959.25	-30.55	221.69
663447	2022-05-22	108	133	1546.55	1625.22	1277.89	1574.98	8.023	2824.44	-375.76	318.89
661287	2022-05-23	147	110	1563.97	1752.27	1354.5	1371.98	8.533	2918.47	-205.77	589.76
661544	2022-05-23	144	143	1473.03	1632.31	1515.88	1594.64	8.436	2988.91	-238.05	-5.17
661730	2022-05-23	142	116	1510.33	1633.0	1120.4	1632.11	7.247	2630.73	-634.38	390.82
661999	2022-05-23	138	141	1654.01	1625.29	1352.05	1733.44	8.092	3006.06	-352.67	193.81
662075	2022-05-23	137	121	1645.5	1541.87	1463.26	1688.1	8.786	3108.76	-121.21	36.0
662135	2022-05-23	136	133	1396.47	1441.73	1258.23	1579.49	8.05	2654.7	-366.53	0.48
662257	2022-05-23	135	158	1515.68	1617.94	1494.19	1611.38	8.492	3009.86	-219.45	28.05
662455	2022-05-23	134	115	1129.69	1187.82	1563.11	1240.73	9.943	2692.8	264.25	-486.32
662524	2022-05-23	120	119	1461.02	1262.28	1749.16	1813.92	9.552	3210.18	133.98	-839.78
662858	2022-05-23	117	114	1531.56	1804.43	1535.34	1475.21	8.512	3066.9	-212.74	325.45
663073	2022-05-23	113	112	1401.54	1333.71	1428.41	1403.8	9.427	2829.96	92.45	-96.96
663340	2022-05-23	109	118	1422.2	1458.88	1332.1	1309.85	9.107	2754.3	-14.44	239.14
661285	2022-05-24	147	110	1554.16	1730.72	1376.05	1381.78	8.603	2930.21	-182.3	527.06
661488	2022-05-24	145	111	1361.15	1634.36	1586.32	1524.54	8.516	2947.47	-211.43	-115.35
661543	2022-05-24	144	143	1462.75	1609.52	1538.67	1604.92	8.511	3001.42	-213.02	-71.32
661699	2022-05-24	142	116	1516.05	1624.7	1128.7	1626.39	7.331	2644.75	-606.33	385.67
661978	2022-05-24	139	146	1564.82	1645.35	1346.88	1640.5	8.028	2911.7	-374.14	222.79
661998	2022-05-24	138	141	1674.72	1630.73	1346.61	1712.73	8.184	3021.33	-322.14	246.11
662074	2022-05-24	137	121	1633.32	1471.98	1533.15	1700.28	9.133	3166.47	-5.79	-128.13
662134	2022-05-24	136	133	1419.66	1425.33	1274.63	1556.3	8.288	2694.29	-287.34	14.06
662229	2022-05-24	135	158	1504.77	1634.97	1477.16	1622.28	8.324	2981.93	-275.32	40.3
662454	2022-05-24	134	115	1111.15	1224.83	1526.1	1259.26	9.609	2637.26	153.17	-449.38
662536	2022-05-24	120	119	1440.29	1229.97	1781.48	1834.65	9.621	3221.77	157.15	-945.87
662846	2022-05-24	117	114	1501.01	1785.97	1553.8	1505.76	8.439	3054.81	-236.92	227.43
663103	2022-05-24	113	112	1396.4	1315.98	1446.14	1408.95	9.503	2842.54	117.61	-142.71
663339	2022-05-24	109	118	1454.31	1451.84	1339.14	1277.75	9.342	2793.45	63.86	289.26
663381	2022-05-24	108	140	1542.03	1644.88	1352.65	1538.71	8.283	2894.68	-288.91	295.55
661286	2022-05-25	147	110	1568.83	1710.21	1396.56	1367.12	8.814	2965.39	-111.95	515.36
661487	2022-05-25	145	111	1351.87	1541.2	1679.47	1533.82	9.019	3031.34	-43.68	-320.21
661542	2022-05-25	144	143	1476.96	1603.82	1544.37	1590.71	8.63	3021.33	-173.2	-54.3
661772	2022-05-25	142	116	1497.5	1648.8	1104.61	1644.94	7.075	2602.1	-691.63	396.75
662052	2022-05-25	139	146	1561.44	1674.18	1318.04	1643.89	7.834	2879.48	-438.59	273.69
662093	2022-05-25	137	121	1701.73	1413.45	1591.68	1631.87	9.894	3293.41	248.09	-108.38
662133	2022-05-25	136	133	1425.74	1401.71	1298.25	1550.22	8.466	2723.99	-227.94	-21.02
662228	2022-05-25	135	158	1478.39	1635.18	1476.95	1648.66	8.164	2955.34	-328.5	-12.03
662453	2022-05-25	134	115	1085.51	1252.06	1498.87	1284.91	9.292	2584.38	47.41	-446.21
662527	2022-05-25	120	119	1444.55	1207.2	1804.24	1830.38	9.784	3248.8	211.21	-982.87
662845	2022-05-25	117	114	1519.93	1792.4	1547.37	1486.84	8.514	3067.29	-211.95	278.11
663082	2022-05-25	113	112	1391.5	1267.11	1495.01	1413.84	9.767	2886.51	205.56	-250.26
663446	2022-05-25	108	140	1544.75	1649.87	1347.66	1535.99	8.27	2892.41	-293.45	310.97
661486	2022-05-26	145	111	1343.04	1572.52	1648.15	1542.65	8.778	2991.19	-123.98	-275.24
661574	2022-05-26	144	143	1506.49	1606.39	1541.8	1561.18	8.792	3048.29	-119.28	9.91
661771	2022-05-26	142	118	1479.84	1639.74	1353.85	1255.19	8.966	2833.68	-61.24	510.54
661997	2022-05-26	138	158	1646.43	1595.92	1460.74	1673.77	8.662	3107.17	-162.52	107.83
662051	2022-05-26	139	147	1566.22	1669.64	1542.78	1738.68	8.252	3109.0	-299.32	-45.61
662376	2022-05-26	133	140	1296.73	1568.44	1374.92	1557.4	7.787	2671.65	-454.19	-67.15
662515	2022-05-26	120	115	1424.61	1257.53	1496.95	1237.32	10.43	2921.57	426.71	-52.13
662842	2022-05-26	116	114	1113.67	1662.6	1525.25	1508.84	7.552	2638.91	-532.52	-257.82
663081	2022-05-26	113	112	1386.84	1284.57	1477.54	1418.51	9.634	2864.38	161.3	-224.64
663338	2022-05-26	109	119	1476.87	1437.14	1753.91	1850.32	8.98	3230.78	-56.68	-690.23
663445	2022-05-26	108	141	1523.34	1622.62	1381.43	1741.02	7.773	2904.77	-458.87	23.5
661539	2022-05-27	144	146	1478.6	1608.84	1322.59	1639.11	7.81	2801.2	-446.75	125.75
661777	2022-05-27	142	118	1453.25	1644.88	1348.71	1281.78	8.776	2801.95	-124.7	467.64
661960	2022-05-27	139	147	1549.16	1646.59	1565.83	1755.75	8.288	3114.99	-287.35	-125.82
661992	2022-05-27	138	158	1633.89	1596.67	1459.99	1686.32	8.583	3093.87	-189.11	84.25
662132	2022-05-27	136	117	1407.53	1403.23	1497.93	1814.52	8.213	2905.46	-312.29	-501.69
662281	2022-05-27	135	134	1453.28	1651.38	1133.09	1253.99	8.193	2586.37	-319.0	717.58
662369	2022-05-27	133	140	1273.79	1567.79	1375.56	1580.34	7.654	2649.35	-498.78	-114.32
662543	2022-05-27	121	143	1575.4	1598.75	1539.35	1589.07	8.931	3114.75	-73.06	45.74
663080	2022-05-27	113	137	1510.4	1285.21	1734.85	1429.73	10.741	3245.25	530.31	-368.97
663276	2022-05-27	111	110	1738.34	1519.06	1368.09	1393.16	9.733	3106.43	194.21	496.15
663347	2022-05-27	109	119	1456.63	1368.74	1822.31	1870.56	9.269	3278.94	39.64	-867.5
663444	2022-05-27	108	141	1515.36	1604.83	1399.22	1749.0	7.832	2914.58	-439.25	-28.02
661518	2022-05-28	145	112	1366.63	1482.34	1476.91	1294.95	9.349	2843.54	66.26	77.1
661537	2022-05-28	144	146	1493.26	1605.97	1325.46	1624.45	7.915	2818.72	-411.71	149.31
661774	2022-05-28	142	118	1491.93	1617.77	1375.82	1243.09	9.171	2867.75	6.89	490.79
661933	2022-05-28	139	147	1516.92	1664.65	1547.77	1787.99	7.986	3064.68	-387.96	-154.18
661991	2022-05-28	138	158	1629.94	1613.39	1443.27	1690.26	8.459	3073.21	-230.44	109.81
662131	2022-05-28	136	117	1428.1	1433.5	1467.66	1793.95	8.155	2895.76	-331.7	-400.01
662280	2022-05-28	135	134	1443.3	1650.95	1133.53	1263.97	8.136	2576.83	-338.08	696.74
662375	2022-05-28	133	140	1283.95	1535.18	1408.17	1570.18	7.91	2692.12	-413.24	-159.23
662513	2022-05-28	120	115	1438.92	1275.28	1479.2	1223.02	10.409	2918.12	419.83	11.98
662514	2022-05-28	120	115	1412.54	1292.17	1462.31	1249.4	10.15	2874.85	333.28	-7.0
662556	2022-05-28	121	143	1602.53	1585.32	1552.77	1561.94	9.174	3155.31	8.04	73.14
662852	2022-05-28	116	114	1117.95	1671.3	1516.54	1504.55	7.526	2634.5	-541.36	-231.85
663118	2022-05-28	113	137	1511.26	1324.0	1696.06	1428.86	10.513	3207.32	454.46	-289.66
663257	2022-05-28	111	110	1756.85	1455.43	1431.71	1374.65	10.225	3188.56	358.49	405.93
663309	2022-05-28	111	110	1750.48	1466.87	1420.28	1381.02	10.119	3170.76	322.88	416.05
663330	2022-05-28	109	119	1461.36	1367.63	1823.42	1865.83	9.304	3284.79	51.34	-860.26
663400	2022-05-28	108	141	1507.77	1603.89	1400.15	1756.59	7.792	2907.92	-452.56	-45.08
661461	2022-05-29	145	112	1335.71	1478.21	1481.04	1325.87	9.188	2816.75	12.68	7.0
661517	2022-05-29	144	146	1467.21	1603.24	1328.19	1650.51	7.775	2795.4	-458.35	91.75
661731	2022-05-29	142	118	1472.76	1591.96	1401.62	1262.26	9.21	2874.38	20.16	400.83
661910	2022-05-29	139	147	1510.22	1689.85	1522.57	1794.68	7.795	3032.79	-451.74	-117.18
661990	2022-05-29	138	158	1658.19	1621.31	1435.35	1662.01	8.581	3093.54	-189.78	182.14
662130	2022-05-29	136	117	1447.68	1470.32	1430.84	1774.37	8.051	2878.52	-366.18	-287.21
662279	2022-05-29	135	134	1417.79	1642.53	1141.95	1289.47	8.033	2559.74	-372.26	628.9
662374	2022-05-29	133	140	1285.61	1480.13	1463.22	1568.51	8.251	2748.84	-299.81	-265.99
662512	2022-05-29	120	115	1475.42	1276.26	1478.23	1186.51	10.623	2953.65	490.88	86.94
662555	2022-05-29	121	143	1628.36	1604.54	1533.56	1536.11	9.214	3161.91	21.26	163.23
662840	2022-05-29	116	114	1098.03	1639.59	1548.26	1524.48	7.597	2646.29	-517.78	-335.12
663072	2022-05-29	113	137	1496.08	1352.93	1667.13	1444.04	10.249	3163.21	366.24	-262.16
663299	2022-05-29	111	110	1720.41	1469.75	1417.4	1411.09	9.921	3137.81	256.98	361.68
663328	2022-05-29	109	119	1449.87	1390.56	1800.48	1877.32	9.097	3250.36	-17.53	-837.37
663414	2022-05-29	108	141	1516.54	1587.0	1417.04	1747.82	7.946	2933.58	-401.24	-61.31
661613	2022-05-30	143	137	1531.26	1535.53	1671.59	1450.49	9.8	3202.85	216.83	-55.29
661900	2022-05-30	140	139	1467.63	1550.93	1511.85	1705.83	8.318	2979.48	-277.28	-199.13
661989	2022-05-30	138	135	1621.08	1588.85	1409.51	1650.51	8.524	3030.6	-208.76	149.9
662373	2022-05-30	133	117	1303.2	1475.72	1411.79	1795.73	7.481	2714.99	-556.46	-428.59
662545	2022-05-30	121	120	1628.94	1606.84	1479.29	1277.1	9.823	3108.23	224.29	479.39
662743	2022-05-30	119	134	1778.65	1896.26	1133.96	1297.75	8.306	2912.61	-281.4	1243.19
662854	2022-05-30	116	142	1087.06	1665.4	1486.51	1599.39	7.076	2573.57	-691.22	-333.44
662992	2022-05-30	115	146	1477.38	1182.65	1322.8	1635.31	9.097	2800.18	-17.78	-298.08
663109	2022-05-30	114	118	1522.45	1535.44	1394.19	1248.52	9.548	2916.64	132.68	415.18
663147	2022-05-30	112	158	1476.98	1323.3	1467.81	1699.12	8.917	2944.79	-77.63	-366.65
663149	2022-05-30	112	158	1453.11	1338.77	1452.35	1722.99	8.681	2905.45	-156.31	-383.45
663298	2022-05-30	111	110	1771.79	1488.49	1398.66	1359.71	10.117	3170.44	322.24	501.92
663327	2022-05-30	109	144	1430.93	1412.4	1482.4	1608.64	8.827	2913.34	-107.71	-247.71
661075	2022-05-31	110	136	1444.81	1406.8	1426.32	1489.37	9.075	2871.13	-25.04	-64.08
661331	2022-05-31	147	108	1506.59	1793.05	1564.89	1530.92	8.393	3071.48	-252.5	203.83
661618	2022-05-31	143	137	1524.12	1534.79	1672.32	1457.63	9.762	3196.44	204.02	-71.04
661797	2022-05-31	141	145	1473.12	1699.47	1338.27	1482.27	8.039	2811.39	-370.35	352.04
661884	2022-05-31	140	139	1508.14	1545.99	1516.79	1665.32	8.591	3024.93	-186.37	-127.97
661977	2022-05-31	138	135	1632.59	1596.54	1401.82	1639.01	8.547	3034.41	-201.14	188.31
662367	2022-05-31	133	117	1285.83	1470.19	1417.32	1813.11	7.41	2703.15	-580.15	-474.42
662544	2022-05-31	121	120	1687.3	1599.78	1486.35	1218.75	10.215	3173.65	355.13	581.98
662735	2022-05-31	119	134	1769.91	1865.97	1164.26	1306.49	8.435	2934.16	-238.29	1165.12
662806	2022-05-31	116	142	1118.16	1657.1	1494.8	1568.3	7.313	2612.96	-612.44	-287.83
662836	2022-05-31	116	142	1107.76	1625.21	1526.7	1578.69	7.442	2634.46	-569.44	-372.42
663034	2022-05-31	114	118	1534.68	1544.05	1385.58	1236.29	9.57	2920.26	139.92	456.86
663154	2022-05-31	112	158	1470.38	1321.5	1469.62	1705.71	8.888	2940.0	-87.21	-383.45
663297	2022-05-31	111	113	1724.7	1442.33	1489.63	1348.47	10.421	3214.33	423.53	328.93
663329	2022-05-31	109	144	1446.0	1434.08	1460.72	1593.57	8.787	2906.72	-120.94	-174.22
661343	2022-06-01	110	136	1408.68	1363.27	1469.85	1525.5	9.119	2878.53	-10.24	-223.41
661612	2022-06-01	143	137	1517.32	1518.09	1689.02	1464.42	9.821	3206.35	223.83	-118.03
661764	2022-06-01	141	145	1484.14	1686.8	1350.94	1471.25	8.181	2835.08	-322.97	348.74
661963	2022-06-01	140	139	1498.72	1581.29	1481.49	1674.75	8.323	2980.2	-275.83	-76.23
661982	2022-06-01	138	135	1619.54	1611.87	1386.49	1652.05	8.376	3006.03	-257.89	192.87
662366	2022-06-01	133	117	1269.28	1480.92	1406.59	1829.66	7.246	2675.87	-634.71	-486.04
662457	2022-06-01	121	120	1718.86	1633.05	1453.07	1187.19	10.205	3171.93	351.68	711.64
662721	2022-06-01	119	134	1745.58	1845.12	1185.1	1330.82	8.414	2930.68	-245.26	1074.79
662833	2022-06-01	116	142	1113.87	1658.84	1493.06	1572.59	7.276	2606.92	-624.51	-292.94
662981	2022-06-01	115	146	1499.97	1214.01	1291.43	1612.72	9.044	2791.4	-35.32	-190.17
662991	2022-06-01	115	146	1473.48	1139.87	1365.57	1639.21	9.33	2839.05	59.97	-391.44
663031	2022-06-01	114	118	1554.31	1552.25	1377.38	1216.65	9.638	2931.7	162.8	512.53
663184	2022-06-01	112	158	1502.83	1305.05	1486.07	1673.26	9.182	2988.9	10.58	-351.44
663296	2022-06-01	111	113	1686.47	1463.47	1468.5	1386.7	10.064	3154.97	304.8	294.74
663326	2022-06-01	109	144	1476.34	1414.72	1480.09	1563.23	9.085	2956.42	-21.53	-152.26
661247	2022-06-02	110	136	1446.28	1385.83	1447.29	1487.9	9.21	2893.58	19.85	-103.08
661329	2022-06-02	147	108	1541.97	1815.58	1542.37	1495.54	8.47	3084.34	-226.78	319.64
661330	2022-06-02	147	108	1519.66	1837.02	1520.92	1517.85	8.207	3040.58	-314.29	317.9
661340	2022-06-02	158	135	1469.72	1674.37	1371.9	1648.47	7.706	2841.62	-481.23	123.72
661397	2022-06-02	146	137	1420.16	1568.43	1688.92	1454.89	9.407	3109.08	85.75	-155.22
661762	2022-06-02	141	145	1502.63	1690.74	1347.0	1452.76	8.268	2849.63	-293.87	393.6
661934	2022-06-02	140	139	1489.74	1582.89	1479.88	1683.72	8.259	2969.62	-296.99	-90.97
662693	2022-06-02	119	121	1730.43	1801.28	1708.9	1664.73	9.07	3439.32	-26.69	158.08
662832	2022-06-02	116	142	1127.67	1690.86	1461.04	1558.78	7.167	2588.71	-660.93	-201.28
663000	2022-06-02	115	144	1544.25	1085.29	1490.52	1598.35	10.203	3034.77	351.14	-459.32
663091	2022-06-02	113	120	1440.38	1375.09	1421.39	1197.15	10.019	2861.77	289.52	196.93
663139	2022-06-02	112	138	1501.72	1321.4	1623.12	1626.46	9.681	3124.85	176.99	-426.46
661058	2022-06-03	110	114	1458.08	1367.3	1541.01	1584.05	9.293	2999.09	47.74	-299.68
661318	2022-06-03	147	116	1530.41	1857.44	1124.82	1705.35	6.427	2655.23	-907.55	557.68
661334	2022-06-03	158	135	1476.81	1671.11	1375.16	1641.38	7.768	2851.97	-460.53	131.38
661396	2022-06-03	146	137	1407.79	1607.32	1650.03	1467.26	9.1	3057.82	-16.77	-102.17
661642	2022-06-03	143	108	1526.85	1518.2	1500.51	1507.1	9.156	3027.37	2.07	37.44
661761	2022-06-03	141	142	1528.23	1694.49	1446.55	1561.63	8.306	2974.79	-281.34	214.53
661897	2022-06-03	139	145	1470.35	1708.27	1343.25	1427.16	8.185	2813.6	-321.82	408.21
661913	2022-06-03	140	136	1465.2	1592.42	1465.82	1476.1	8.737	2931.01	-137.51	115.7
662365	2022-06-03	133	111	1277.53	1475.14	1698.08	1491.59	9.177	2975.6	8.88	-437.0
662452	2022-06-03	134	109	1228.94	1345.97	1441.22	1404.29	8.91	2670.16	-80.1	-270.6
662692	2022-06-03	118	117	1345.58	1229.96	1412.37	1821.41	8.27	2757.95	-293.41	-658.24
662720	2022-06-03	119	121	1707.65	1835.07	1675.11	1687.51	8.731	3382.76	-139.81	180.1
662980	2022-06-03	115	144	1556.35	1027.01	1548.79	1586.25	10.626	3105.14	491.88	-551.68
663119	2022-06-03	113	120	1461.34	1404.2	1392.28	1176.19	9.97	2853.62	273.23	297.07
663153	2022-06-03	112	138	1523.52	1324.64	1619.88	1604.66	9.792	3143.4	214.09	-376.39
661214	2022-06-04	158	135	1443.56	1644.01	1402.26	1674.63	7.732	2845.82	-472.82	10.68
661278	2022-06-04	147	116	1601.41	1875.85	1106.4	1634.35	6.743	2707.82	-802.39	736.51
661346	2022-06-04	110	114	1447.91	1359.47	1548.84	1594.23	9.279	2996.75	43.05	-335.69
661395	2022-06-04	146	137	1420.02	1524.35	1733.0	1455.03	9.671	3153.02	173.64	-243.67
661615	2022-06-04	143	108	1569.18	1553.77	1464.94	1464.77	9.197	3034.12	15.57	193.25
661749	2022-06-04	141	142	1515.84	1652.54	1488.5	1574.03	8.483	3004.34	-222.23	105.84
661896	2022-06-04	139	145	1480.12	1711.5	1340.01	1417.4	8.224	2820.13	-308.77	434.21
661936	2022-06-04	140	136	1452.26	1593.38	1464.85	1489.04	8.654	2917.11	-165.31	91.74
662364	2022-06-04	133	111	1261.47	1460.49	1712.72	1507.65	9.168	2974.19	6.05	-498.42
662451	2022-06-04	134	109	1243.95	1320.26	1466.94	1389.28	9.154	2710.89	1.35	-292.01
662687	2022-06-04	119	121	1717.97	1859.23	1650.95	1677.19	8.647	3368.92	-167.5	249.05
662689	2022-06-04	118	117	1343.8	1190.33	1452.0	1823.19	8.497	2795.8	-217.72	-741.05
662987	2022-06-04	115	144	1527.87	1051.53	1524.27	1614.73	10.308	3052.14	385.87	-559.6
663102	2022-06-04	113	120	1457.3	1375.92	1420.57	1180.23	10.115	2877.86	321.71	232.41
663152	2022-06-04	112	138	1528.26	1255.73	1688.8	1599.92	10.234	3217.06	361.42	-504.73
663179	2022-06-04	112	138	1524.78	1246.12	1698.4	1603.4	10.271	3223.19	373.67	-530.9
661151	2022-06-05	110	114	1454.22	1368.01	1540.3	1587.92	9.266	2994.52	38.58	-305.98
661241	2022-06-05	158	135	1411.91	1642.21	1404.06	1706.29	7.552	2815.97	-532.53	-56.24
661277	2022-06-05	147	116	1589.0	1893.39	1088.87	1646.76	6.563	2677.87	-862.27	746.76
661394	2022-06-05	146	137	1423.66	1533.36	1724.0	1451.39	9.639	3147.65	162.9	-218.37
661633	2022-06-05	143	108	1585.47	1571.64	1447.07	1448.48	9.187	3032.54	12.43	261.57
661747	2022-06-05	141	142	1576.03	1660.6	1480.44	1513.84	8.796	3056.47	-117.96	242.36
661895	2022-06-05	139	145	1457.41	1714.59	1336.93	1440.1	8.069	2794.34	-360.35	394.97
661962	2022-06-05	140	136	1439.94	1610.3	1447.94	1501.36	8.479	2887.88	-223.77	100.94
662363	2022-06-05	133	111	1230.17	1438.54	1734.67	1538.94	9.112	2964.85	-12.64	-604.9
662450	2022-06-05	134	109	1226.24	1351.78	1435.42	1406.99	8.859	2661.65	-97.12	-264.4
662612	2022-06-05	119	121	1711.79	1818.23	1691.95	1683.37	8.856	3403.74	-97.86	154.7
662688	2022-06-05	118	117	1366.11	1232.61	1409.72	1800.88	8.377	2775.82	-257.67	-611.88
662990	2022-06-05	115	144	1508.75	1050.88	1524.92	1633.85	10.197	3033.68	348.95	-599.14
663058	2022-06-05	113	120	1477.45	1332.99	1463.49	1160.08	10.494	2940.94	447.87	186.86
663138	2022-06-05	112	138	1537.47	1284.97	1659.55	1590.71	10.114	3197.02	321.33	-427.82
662278	2022-06-06	135	121	1421.78	1704.42	1698.98	1689.25	8.331	3120.76	-272.92	-262.03
662613	2022-06-06	118	141	1371.34	1216.86	1585.34	1628.28	9.485	2956.68	111.54	-625.41
662762	2022-06-06	117	136	1425.47	1795.65	1463.84	1497.08	7.94	2889.3	-403.43	260.19
663065	2022-06-06	113	109	1464.63	1332.12	1397.41	1415.86	9.492	2862.04	114.06	-16.51
663399	2022-06-06	108	111	1470.06	1416.97	1731.56	1552.73	9.846	3201.62	231.92	-397.28
661169	2022-06-07	146	120	1395.12	1533.93	1464.36	1172.9	9.608	2859.49	152.65	291.79
661170	2022-06-07	110	112	1436.23	1384.15	1525.55	1289.96	10.013	2961.78	287.66	4.87
661205	2022-06-07	158	143	1413.77	1624.49	1616.99	1548.65	8.723	3030.76	-142.38	-127.37
661460	2022-06-07	145	119	1357.99	1437.72	1705.91	1811.2	8.595	3063.9	-185.02	-721.4
661516	2022-06-07	144	133	1541.55	1612.04	1216.39	1441.65	8.263	2757.93	-295.76	495.56
661693	2022-06-07	142	147	1512.77	1504.53	1593.19	1878.08	8.32	3105.95	-276.65	-453.97
661894	2022-06-07	139	138	1459.8	1693.52	1654.56	1602.63	8.605	3114.36	-181.8	-103.87
662092	2022-06-07	137	115	1723.42	1479.93	1530.56	1034.26	11.369	3253.98	739.79	638.53
662277	2022-06-07	135	121	1431.0	1652.29	1751.11	1680.04	8.699	3182.11	-150.22	-347.86
662449	2022-06-07	134	116	1217.38	1389.78	1104.18	1642.57	7.018	2321.55	-710.8	-139.59
662678	2022-06-07	118	141	1340.31	1197.71	1604.5	1659.31	9.413	2944.8	87.78	-725.79
662761	2022-06-07	117	136	1421.98	1767.68	1491.8	1500.56	8.087	2913.78	-354.46	197.3
663064	2022-06-07	113	109	1482.26	1369.69	1359.84	1398.23	9.373	2842.1	74.19	93.88
663122	2022-06-07	114	140	1524.16	1605.91	1444.21	1594.4	8.454	2968.38	-231.93	91.46
663134	2022-06-07	114	140	1536.65	1614.03	1436.1	1581.91	8.48	2972.74	-223.2	132.67
663391	2022-06-07	108	111	1434.84	1452.52	1696.01	1587.95	9.421	3130.86	90.39	-396.61
661150	2022-06-08	146	120	1448.59	1552.26	1446.03	1119.43	9.819	2894.62	222.93	435.39
661188	2022-06-08	158	143	1395.81	1636.31	1605.17	1566.61	8.544	3000.98	-201.95	-139.66
661459	2022-06-08	145	119	1363.67	1480.15	1663.47	1805.52	8.374	3027.14	-258.54	-625.17
661515	2022-06-08	144	133	1525.95	1622.55	1205.88	1457.25	8.106	2731.83	-347.96	485.37
661681	2022-06-08	142	147	1516.33	1462.66	1635.06	1874.51	8.593	3151.39	-185.77	-530.58
661892	2022-06-08	139	138	1458.03	1712.59	1635.49	1604.41	8.48	3093.52	-223.48	-69.28
662094	2022-06-08	137	115	1693.68	1477.14	1533.34	1064.0	11.208	3227.02	685.88	573.48
662223	2022-06-08	135	121	1455.78	1690.66	1712.74	1655.26	8.618	3168.51	-177.41	-221.56
662448	2022-06-08	134	116	1214.38	1378.93	1115.03	1645.57	7.065	2329.41	-695.08	-167.29
662679	2022-06-08	118	141	1310.76	1187.47	1614.73	1688.85	9.298	2925.5	49.17	-805.35
662760	2022-06-08	117	136	1418.67	1789.06	1470.42	1503.88	7.938	2889.09	-403.85	233.43
663050	2022-06-08	113	109	1555.04	1341.45	1388.08	1325.44	9.979	2943.12	276.23	182.97
663055	2022-06-08	114	140	1524.53	1597.76	1452.37	1594.03	8.505	2976.9	-214.88	75.9
663398	2022-06-08	108	111	1441.32	1446.36	1702.17	1581.48	9.497	3143.49	115.65	-395.97
661149	2022-06-09	146	120	1419.49	1577.71	1420.58	1148.53	9.491	2840.07	113.83	428.09
661194	2022-06-09	158	143	1362.71	1591.56	1649.91	1599.71	8.614	3012.62	-178.66	-295.36
661458	2022-06-09	145	119	1345.07	1488.55	1655.07	1824.12	8.212	3000.14	-312.53	-645.56
661514	2022-06-09	144	134	1591.1	1632.55	1195.53	1384.6	8.458	2786.63	-230.52	643.52
661697	2022-06-09	142	147	1551.73	1494.79	1602.92	1839.11	8.612	3154.65	-179.26	-395.51
661891	2022-06-09	139	138	1512.34	1722.74	1625.34	1550.09	8.745	3137.68	-135.15	59.64
662091	2022-06-09	137	115	1657.37	1506.49	1503.99	1100.31	10.814	3161.36	554.56	559.56
662677	2022-06-09	118	110	1346.64	1201.72	1467.52	1399.54	9.789	2814.15	212.89	-318.7
663015	2022-06-09	114	133	1521.0	1630.27	1195.88	1392.09	8.234	2716.88	-305.48	563.29
663049	2022-06-09	113	109	1512.33	1322.57	1406.96	1368.15	9.836	2919.29	228.57	59.79
663413	2022-06-09	108	111	1407.48	1480.5	1668.03	1615.31	9.089	3075.51	-20.3	-395.36
661284	2022-06-10	147	112	1644.33	1813.42	1510.15	1258.67	9.397	3154.48	82.39	688.92
661485	2022-06-10	145	140	1391.37	1440.55	1419.86	1597.56	8.469	2811.22	-226.89	-185.5
661513	2022-06-10	144	134	1572.94	1650.06	1178.02	1402.75	8.244	2750.96	-301.85	642.23
661617	2022-06-10	143	109	1676.51	1607.23	1408.93	1376.81	9.454	3085.45	101.41	497.99
661678	2022-06-10	142	139	1577.43	1453.39	1492.04	1748.4	8.753	3069.47	-132.32	-209.63
661983	2022-06-10	138	113	1599.68	1570.39	1503.67	1320.6	9.787	3103.35	212.37	345.8
662090	2022-06-10	137	119	1622.8	1510.43	1703.08	1777.82	9.263	3325.87	37.62	-347.67
662129	2022-06-10	136	111	1490.07	1515.03	1643.53	1607.52	9.183	3133.6	11.04	-245.95
662275	2022-06-10	135	115	1527.36	1711.19	1500.05	1134.88	9.694	3027.42	181.34	603.63
662511	2022-06-10	120	158	1420.35	1136.24	1355.2	1564.97	9.373	2775.55	74.35	-363.57
662676	2022-06-10	118	110	1366.71	1204.1	1465.14	1379.47	9.895	2831.85	248.27	-273.8
662759	2022-06-10	117	146	1407.52	1769.41	1431.79	1577.94	7.626	2839.3	-508.05	167.2
662831	2022-06-10	116	141	1109.37	1664.42	1600.48	1652.98	7.327	2709.85	-607.55	-479.67
663014	2022-06-10	114	133	1544.71	1623.84	1202.31	1368.39	8.414	2747.01	-245.21	597.86
663390	2022-06-10	108	121	1415.27	1505.0	1692.21	1583.67	9.206	3107.48	18.81	-355.61
661160	2022-06-11	144	134	1563.66	1658.73	1169.35	1412.04	8.137	2733.0	-337.76	641.01
661276	2022-06-11	147	112	1613.87	1834.14	1489.43	1289.13	9.09	3103.3	-19.96	669.45
661484	2022-06-11	145	140	1423.12	1452.05	1408.35	1565.81	8.591	2831.47	-186.4	-98.99
661614	2022-06-11	143	109	1688.12	1598.47	1417.69	1365.21	9.576	3105.81	142.14	503.69
661680	2022-06-11	142	139	1616.33	1458.32	1487.12	1709.5	8.957	3103.45	-64.37	-121.97
