date	away_team	home_team	predicted_total	market_adjusted_total	prediction_std	close_total_line	edge	p_over	bet	actual_total	bet_won
2021-07-11	Chicago White Sox	Baltimore Orioles	9.656620663322649	9.90665565807579	4.593152	10.0	-0.09334434192420993	0.4918930527220016	UNDER	12.0	False
2021-07-11	Toronto Blue Jays	Tampa Bay Rays	7.824346071559094	6.7991292035499935	4.3497334	8.5	-1.7008707964500065	0.34788799240626483	UNDER	4.0	True
2021-07-11	Atlanta Braves	Miami Marlins	8.25482594147665	6.41129970918498	4.0725274	6.5	-0.08870029081502029	0.4918930527220016	UNDER	11.0	False
2021-07-11	Pittsburgh Pirates	New York Mets	7.6659917576657906	8.236538810292625	4.5313606	9.0	-0.7634611897073746	0.43310131477184843	UNDER	11.0	False
2021-07-11	Arizona Diamondbacks	Los Angeles Dodgers	9.097694982600194	8.91552824382627	4.156563	9.0	-0.08447175617373048	0.4918930527220016	UNDER	11.0	False
2021-07-11	Colorado Rockies	San Diego Padres	8.344399892415137	8.414843414485986	4.190261	8.5	-0.08515658551401373	0.4918930527220016	UNDER	4.0	True
2021-07-11	Los Angeles Angels	Seattle Mariners	8.123982118421543	8.294863024734141	4.1851897	9.0	-0.7051369752658587	0.43310131477184843	UNDER	8.0	True
2021-07-11	Cincinnati Reds	Milwaukee Brewers	6.416520524475163	5.890271454754385	4.11665	7.5	-1.6097285452456154	0.34788799240626483	UNDER	4.0	True
2021-07-11	Philadelphia Phillies	Boston Red Sox	9.192473950270871	9.818535020504221	4.0446897	10.5	-0.6814649794957788	0.43310131477184843	UNDER	9.0	True
2021-07-16	Miami Marlins	Philadelphia Phillies	8.856613846842261	6.842505518248881	4.3054214	7.0	-0.1574944817511188	0.4918930527220016	UNDER	7.0	True
2021-07-16	Miami Marlins	Philadelphia Phillies	8.788532644296613	6.856302221170598	4.460996	7.0	-0.14369777882940227	0.4918930527220016	UNDER	7.0	True
2021-07-16	Milwaukee Brewers	Cincinnati Reds	8.952981125164245	8.914127245990668	4.225501	9.0	-0.08587275400933159	0.4918930527220016	UNDER	17.0	False
2021-07-16	San Diego Padres	Washington Nationals	18.573371157836913	12.168263453929738	6.0	9.5	2.668263453929738	0.6717355371900828	OVER	32.0	True
2021-07-16	New York Mets	Pittsburgh Pirates	8.369114087377177	7.793713609348148	4.192012	8.5	-0.7062863906518517	0.43310131477184843	UNDER	5.0	True
2021-07-16	Texas Rangers	Toronto Blue Jays	11.645332396319295	11.708822510548517	4.9668765	9.5	2.208822510548517	0.6717355371900828	OVER	12.0	True
2021-07-16	Boston Red Sox	New York Yankees	8.242965053544518	8.772048169717058	4.3206024	9.5	-0.727951830282942	0.43310131477184843	UNDER	4.0	True
2021-07-16	Tampa Bay Rays	Atlanta Braves	9.633881378654538	9.427504828627617	4.2159185	8.5	0.9275048286276171	0.5870646766169154	OVER	13.0	True
2021-07-16	Houston Astros	Chicago White Sox	7.470496850693276	7.331152453999246	4.2678385	9.0	-1.6688475460007544	0.34788799240626483	UNDER	8.0	True
2021-07-16	Baltimore Orioles	Kansas City Royals	10.457925383715695	10.618339830780684	5.083348	9.5	1.118339830780684	0.5870646766169154	OVER	11.0	True
2021-07-16	Seattle Mariners	Los Angeles Angels	9.13839472322846	8.411054690885749	4.376691	8.5	-0.08894530911425136	0.4918930527220016	UNDER	11.0	False
2021-07-16	Chicago Cubs	Arizona Diamondbacks	9.546910157967258	8.902559114976555	4.7947288	9.0	-0.09744088502344539	0.4918930527220016	UNDER	6.0	True
2021-07-16	Los Angeles Dodgers	Colorado Rockies	10.320581162134474	11.910052739143305	4.4259934	12.0	-0.08994726085669491	0.4918930527220016	UNDER	14.0	False
2021-07-17	Houston Astros	Chicago White Sox	8.703082054039085	8.91544868462316	4.1604776	9.0	-0.08455131537684046	0.4918930527220016	UNDER	11.0	False
2021-07-17	New York Mets	Pittsburgh Pirates	8.799326847987333	8.913693023294917	4.2468677	9.0	-0.08630697670508347	0.4918930527220016	UNDER	16.0	False
2021-07-17	Minnesota Twins	Detroit Tigers	8.49019585177697	6.725270715269408	4.2352805	8.0	-1.2747292847305918	0.3817153628652215	UNDER	1.0	True
2021-07-17	Chicago Cubs	Arizona Diamondbacks	9.329270233933151	8.171530601172394	4.917203	9.0	-0.8284693988276057	0.43310131477184843	UNDER	6.0	True
2021-07-17	San Diego Padres	Washington Nationals	9.60960995429193	9.411436555679623	4.3579006	9.5	-0.08856344432037666	0.4918930527220016	UNDER	9.0	True
2021-07-17	Miami Marlins	Philadelphia Phillies	8.569713577870974	8.762572381883718	4.376844	9.5	-0.737427618116282	0.43310131477184843	UNDER	4.0	True
2021-07-17	Milwaukee Brewers	Cincinnati Reds	8.317786737408369	7.915404960978285	4.162629	8.0	-0.08459503902171495	0.4918930527220016	UNDER	11.0	False
2021-07-17	Boston Red Sox	New York Yankees	8.286340953465567	7.910481641741309	4.4048886	8.0	-0.08951835825869114	0.4918930527220016	UNDER	4.0	True
2021-07-17	Tampa Bay Rays	Atlanta Braves	10.818857945292342	10.684888976345324	4.9130583	8.5	2.1848889763453236	0.6717355371900828	OVER	9.0	True
2021-07-17	Los Angeles Dodgers	Colorado Rockies	9.896419204410567	11.415524057519844	4.156769	11.5	-0.08447594248015555	0.4918930527220016	UNDER	11.0	True
2021-07-17	Seattle Mariners	Los Angeles Angels	9.059268529080327	8.414517328349005	4.2063065	8.5	-0.0854826716509951	0.4918930527220016	UNDER	13.0	False
2021-07-17	Baltimore Orioles	Kansas City Royals	9.456588854916887	9.408633474669719	4.4958305	9.5	-0.09136652533028133	0.4918930527220016	UNDER	12.0	False
2021-07-17	Minnesota Twins	Detroit Tigers	8.680962251641072	7.225815914397724	4.595004	8.0	-0.7741840856022764	0.43310131477184843	UNDER	1.0	True
2021-07-18	Tampa Bay Rays	Atlanta Braves	10.781658444246348	11.237073686978365	5.0304036	9.0	2.2370736869783645	0.6717355371900828	OVER	12.0	True
2021-07-18	Texas Rangers	Toronto Blue Jays	8.454573727706403	7.36811121386564	4.2199955	7.5	-0.13188878613436028	0.4918930527220016	UNDER	5.0	True
2021-07-18	Miami Marlins	Philadelphia Phillies	9.850368144706419	8.96958736800972	4.4072022	8.0	0.9695873680097193	0.5870646766169154	OVER	11.0	True
2021-07-18	New York Mets	Pittsburgh Pirates	8.843733374819926	8.410981178569697	4.380308	8.5	-0.08901882143030271	0.4918930527220016	UNDER	13.0	False
2021-07-18	Milwaukee Brewers	Cincinnati Reds	8.930479215115248	7.378342755960515	4.356189	7.5	-0.12165724403948541	0.4918930527220016	UNDER	8.0	False
2021-07-18	Minnesota Twins	Detroit Tigers	8.40432901798728	9.75789944234879	4.404579	10.5	-0.7421005576512094	0.43310131477184843	UNDER	7.0	True
2021-07-18	Texas Rangers	Toronto Blue Jays	9.43992544932947	7.354426952273297	4.4101715	7.5	-0.1455730477267032	0.4918930527220016	UNDER	5.0	True
2021-07-18	Houston Astros	Chicago White Sox	7.302545307012403	6.405489332368223	4.0777326	8.0	-1.594510667631777	0.34788799240626483	UNDER	4.0	True
2021-07-18	Baltimore Orioles	Kansas City Royals	8.608942923606836	8.606975278730552	4.6283164	10.0	-1.3930247212694482	0.3817153628652215	UNDER	5.0	True
2021-07-18	Los Angeles Dodgers	Colorado Rockies	9.829214559731184	11.413740962317789	4.2445087	11.5	-0.08625903768221121	0.4918930527220016	UNDER	11.0	True
2021-07-18	Seattle Mariners	Los Angeles Angels	9.156100304428369	8.411565836962046	4.351539	8.5	-0.08843416303795415	0.4918930527220016	UNDER	11.0	False
2021-07-18	Chicago Cubs	Arizona Diamondbacks	9.615152617408013	8.905254233857127	4.6621113	9.0	-0.09474576614287322	0.4918930527220016	UNDER	10.0	False
2021-07-18	San Diego Padres	Washington Nationals	9.90061181852644	7.906231998051341	4.613999	8.0	-0.09376800194865886	0.4918930527220016	UNDER	15.0	False
2021-07-18	Boston Red Sox	New York Yankees	9.113981741036428	9.410654859860136	4.396365	9.5	-0.08934514013986394	0.4918930527220016	UNDER	10.0	False
2021-07-19	Baltimore Orioles	Tampa Bay Rays	8.349734614902498	8.234229133705508	4.545069	9.0	-0.765770866294492	0.43310131477184843	UNDER	7.0	True
2021-07-19	Minnesota Twins	Chicago White Sox	8.211916160831109	6.888637966762778	4.2354107	7.0	-0.1113620332372216	0.4918930527220016	UNDER	5.0	True
2021-07-19	Boston Red Sox	Toronto Blue Jays	11.079414875458374	11.622304171298968	5.1013675	10.5	1.1223041712989676	0.5870646766169154	OVER	17.0	True
2021-07-19	Chicago Cubs	St. Louis Cardinals	8.509769632283744	8.405928316406149	4.628942	8.5	-0.09407168359385132	0.4918930527220016	UNDER	11.0	False
2021-07-19	Minnesota Twins	Chicago White Sox	8.226223980836219	6.863426694133974	4.299453	7.0	-0.13657330586602612	0.4918930527220016	UNDER	5.0	True
2021-07-19	New York Mets	Cincinnati Reds	11.07895664410675	11.534447784920642	5.15053	11.0	0.5344477849206424	0.5413223140495868	OVER	26.0	True
2021-07-19	Miami Marlins	Washington Nationals	15.986430621528624	12.168263453929738	6.0	9.5	2.668263453929738	0.6717355371900828	OVER	19.0	True
2021-07-19	Pittsburgh Pirates	Arizona Diamondbacks	9.92137451981514	9.401033584215355	4.869795	9.5	-0.09896641578464482	0.4918930527220016	UNDER	6.0	True
2021-07-19	Texas Rangers	Detroit Tigers	10.21423694657716	11.027997253639027	4.560263	9.0	2.027997253639027	0.6717355371900828	OVER	14.0	True
2021-07-20	Miami Marlins	Washington Nationals	9.764010486460501	8.902546430080468	4.795353	9.0	-0.0974535699195318	0.4918930527220016	UNDER	9.0	True
2021-07-20	Baltimore Orioles	Tampa Bay Rays	9.173079515527286	7.345241880000151	4.2306175	7.5	-0.15475811999984934	0.4918930527220016	UNDER	12.0	False
2021-07-20	Kansas City Royals	Milwaukee Brewers	8.318204832813016	8.706563307106572	4.709274	9.5	-0.7934366928934278	0.43310131477184843	UNDER	7.0	True
2021-07-20	Texas Rangers	Detroit Tigers	8.372185148721686	7.689169234449081	4.3552275	9.0	-1.3108307655509188	0.3817153628652215	UNDER	5.0	True
2021-07-20	New York Mets	Cincinnati Reds	8.596498360671372	9.765630018018161	4.358696	10.5	-0.734369981981839	0.43310131477184843	UNDER	7.0	True
2021-07-20	Philadelphia Phillies	New York Yankees	9.292692496509652	8.91268543166743	4.2964478	9.0	-0.08731456833256956	0.4918930527220016	UNDER	10.0	False
2021-07-20	San Diego Padres	Atlanta Braves	8.248165578983658	8.253339781327472	4.431642	9.0	-0.7466602186725275	0.43310131477184843	UNDER	3.0	True
2021-07-20	Seattle Mariners	Colorado Rockies	9.652751834024599	10.918050464375309	4.032453	11.0	-0.0819495356246911	0.4918930527220016	UNDER	10.0	True
2021-07-20	Pittsburgh Pirates	Arizona Diamondbacks	9.401676441240914	8.904792955218005	4.684809	9.0	-0.09520704478199526	0.4918930527220016	UNDER	17.0	False
2021-07-20	Minnesota Twins	Chicago White Sox	9.385462410932481	9.410136097031874	4.4218917	9.5	-0.0898639029681263	0.4918930527220016	UNDER	14.0	False
2021-07-20	Chicago Cubs	St. Louis Cardinals	8.659952284149277	8.904437012576176	4.702324	9.0	-0.09556298742382374	0.4918930527220016	UNDER	13.0	False
2021-07-21	Kansas City Royals	Milwaukee Brewers	7.762521502965892	8.262271430598618	4.37863	9.0	-0.7377285694013818	0.43310131477184843	UNDER	9.0	True
2021-07-21	San Diego Padres	Atlanta Braves	8.277087202609879	6.224207055117997	4.2067757	7.5	-1.275792944882003	0.43310131477184843	UNDER	5.0	True
2021-07-21	Pittsburgh Pirates	Arizona Diamondbacks	9.818671842325731	8.89966415810737	4.9371796	9.0	-0.10033584189262967	0.4918930527220016	UNDER	10.0	False
2021-07-21	Baltimore Orioles	Tampa Bay Rays	8.685188459329918	8.416068490546529	4.129979	8.5	-0.08393150945347116	0.4918930527220016	UNDER	9.0	False
2021-07-21	Seattle Mariners	Colorado Rockies	9.29354170891521	10.912562497678314	4.302497	11.0	-0.08743750232168601	0.4918930527220016	UNDER	9.0	True
2021-07-21	New York Mets	Cincinnati Reds	9.226395226503387	9.912789546658685	4.2913246	10.0	-0.08721045334131539	0.4918930527220016	UNDER	7.0	True
2021-07-21	San Diego Padres	Atlanta Braves	9.60388005904933	8.39359190525101	4.2865963	7.5	0.8935919052510108	0.5460992907801419	OVER	5.0	False
2021-07-21	Miami Marlins	Washington Nationals	9.263019760394911	9.902731073327246	4.7862673	10.0	-0.09726892667275422	0.4918930527220016	UNDER	4.0	True
2021-07-21	Philadelphia Phillies	New York Yankees	8.81186434188037	10.41684747301926	4.091648	10.5	-0.08315252698074005	0.4918930527220016	UNDER	11.0	False
2021-07-21	Texas Rangers	Detroit Tigers	8.754667069109598	9.408177990964026	4.5182433	9.5	-0.09182200903597426	0.4918930527220016	UNDER	6.0	True
2021-07-21	Boston Red Sox	Toronto Blue Jays	8.752412794304686	9.774052315674908	4.308707	10.5	-0.7259476843250923	0.43310131477184843	UNDER	11.0	False
2021-07-21	Chicago Cubs	St. Louis Cardinals	8.336966303433988	7.906327343118258	4.6093073	8.0	-0.09367265688174164	0.4918930527220016	UNDER	5.0	True
2021-07-21	Minnesota Twins	Chicago White Sox	8.091122636283737	8.301631295413408	4.145018	9.0	-0.6983687045865921	0.43310131477184843	UNDER	9.0	True
2021-07-22	Chicago Cubs	St. Louis Cardinals	8.043206682481035	7.708429590703174	4.698197	8.5	-0.7915704092968259	0.43310131477184843	UNDER	5.0	True
2021-07-22	Texas Rangers	Detroit Tigers	8.832762168028864	9.410924062620474	4.3831186	9.5	-0.08907593737952624	0.4918930527220016	UNDER	12.0	False
2021-07-22	New York Yankees	Boston Red Sox	8.706896564357715	9.413358099399929	4.263348	9.5	-0.08664190060007115	0.4918930527220016	UNDER	9.0	True
2021-07-22	San Diego Padres	Miami Marlins	7.661491921038991	7.124413987333705	4.5703764	8.5	-1.3755860126662949	0.3817153628652215	UNDER	5.0	True
2021-07-22	Los Angeles Angels	Minnesota Twins	9.173160619221553	8.217949404512018	4.641694	9.0	-0.7820505954879824	0.43310131477184843	UNDER	5.0	True
2021-07-22	Atlanta Braves	Philadelphia Phillies	9.53266781174904	8.41299302828437	4.281312	8.5	-0.08700697171562943	0.4918930527220016	UNDER	9.0	False
2021-07-23	San Diego Padres	Miami Marlins	8.007368001966174	7.260324164915689	4.3901877	8.0	-0.7396758350843111	0.43310131477184843	UNDER	7.0	True
2021-07-23	Chicago White Sox	Milwaukee Brewers	8.099986740493632	7.4063873449854745	4.183435	7.5	-0.09361265501452554	0.4918930527220016	UNDER	8.0	False
2021-07-23	St. Louis Cardinals	Cincinnati Reds	9.292143257000467	9.410684154314582	4.3949237	9.5	-0.08931584568541773	0.4918930527220016	UNDER	11.0	False
2021-07-23	Toronto Blue Jays	New York Mets	7.354045374214035	7.333525119807862	4.2617707	9.0	-1.6664748801921379	0.34788799240626483	UNDER	3.0	True
2021-07-23	Arizona Diamondbacks	Chicago Cubs	9.94854033306539	9.904585054713314	4.6950393	10.0	-0.09541494528668615	0.4918930527220016	UNDER	11.0	False
2021-07-23	Washington Nationals	Baltimore Orioles	8.101046918990333	9.280526660409341	4.051693	10.5	-1.2194733395906585	0.3817153628652215	UNDER	7.0	True
2021-07-23	Atlanta Braves	Philadelphia Phillies	9.205495681670852	7.342617519388674	4.3023596	7.5	-0.15738248061132598	0.4918930527220016	UNDER	6.0	True
2021-07-23	Detroit Tigers	Kansas City Royals	9.771506996972096	10.408588161778885	4.49806	10.5	-0.09141183822111465	0.4918930527220016	UNDER	8.0	True
2021-07-23	Colorado Rockies	Los Angeles Dodgers	10.009038596752035	10.021211809610982	4.641858	9.0	1.021211809610982	0.5870646766169154	OVER	15.0	True
2021-07-23	Los Angeles Angels	Minnesota Twins	10.781063993278833	11.658518511516487	4.8537602	9.5	2.158518511516487	0.6717355371900828	OVER	9.0	False
2021-07-23	Texas Rangers	Houston Astros	8.037711122164941	7.78989315088268	4.2146873	8.5	-0.7101068491173201	0.43310131477184843	UNDER	10.0	False
2021-07-23	New York Yankees	Boston Red Sox	8.147788617876005	7.762715626982846	4.3759937	8.5	-0.7372843730171539	0.43310131477184843	UNDER	8.0	True
2021-07-24	Arizona Diamondbacks	Chicago Cubs	8.880439108573258	10.908416184047146	4.5065227	11.0	-0.0915838159528537	0.4918930527220016	UNDER	10.0	True
2021-07-24	New York Yankees	Boston Red Sox	8.107112593322762	8.303805198462934	4.1321154	9.0	-0.6961948015370663	0.43310131477184843	UNDER	7.0	True
2021-07-24	Atlanta Braves	Philadelphia Phillies	10.317263435066295	10.403170073451392	4.7646656	10.5	-0.09682992654860811	0.4918930527220016	UNDER	18.0	False
2021-07-24	San Diego Padres	Miami Marlins	7.462999924807285	7.202536813124707	4.5967546	9.0	-1.7974631868752926	0.34788799240626483	UNDER	5.0	True
2021-07-24	Washington Nationals	Baltimore Orioles	8.596195261096641	9.695344089296464	4.3347116	11.0	-1.304655910703536	0.3817153628652215	UNDER	8.0	True
2021-07-24	Chicago White Sox	Milwaukee Brewers	6.971130506918103	5.734386968143452	4.204992	7.0	-1.2656130318565477	0.3817153628652215	UNDER	7.0	True
2021-07-24	St. Louis Cardinals	Cincinnati Reds	8.684063025643578	8.771501942331208	4.3238444	9.5	-0.7284980576687925	0.43310131477184843	UNDER	8.0	True
2021-07-24	Texas Rangers	Houston Astros	8.536569994982123	7.916239634893192	4.1215577	8.0	-0.08376036510680773	0.4918930527220016	UNDER	5.0	True
2021-07-24	Detroit Tigers	Kansas City Royals	9.580329462955612	9.908266736784011	4.5138764	10.0	-0.09173326321598907	0.4918930527220016	UNDER	17.0	False
2021-07-24	Los Angeles Angels	Minnesota Twins	9.101679371819072	8.244768775494345	4.4825134	9.0	-0.7552312245056552	0.43310131477184843	UNDER	3.0	True
2021-07-24	Toronto Blue Jays	New York Mets	7.705710342332005	7.765740645332518	4.3580394	8.5	-0.7342593546674818	0.43310131477184843	UNDER	13.0	False
2021-07-24	Colorado Rockies	Los Angeles Dodgers	8.877766488750538	8.413007370260084	4.2806063	8.5	-0.08699262973991573	0.4918930527220016	UNDER	1.0	True
2021-07-25	Arizona Diamondbacks	Chicago Cubs	9.15679158002215	8.911788399229744	4.3405876	9.0	-0.08821160077025603	0.4918930527220016	UNDER	6.0	True
2021-07-25	Texas Rangers	Houston Astros	8.146929333295743	8.415125495952893	4.1763806	8.5	-0.08487450404710728	0.4918930527220016	UNDER	4.0	True
2021-07-25	Washington Nationals	Baltimore Orioles	9.870548721459096	9.913470180002019	4.257833	10.0	-0.08652981999798115	0.4918930527220016	UNDER	9.0	True
2021-07-25	Atlanta Braves	Philadelphia Phillies	9.47926457863341	9.411895779927631	4.335304	9.5	-0.08810422007236873	0.4918930527220016	UNDER	3.0	True
2021-07-25	San Diego Padres	Miami Marlins	9.131615421259252	8.297140789955124	4.414511	7.5	0.7971407899551242	0.5460992907801419	OVER	12.0	True
2021-07-25	New York Yankees	Boston Red Sox	9.557160216604624	10.412600571747621	4.3006234	10.5	-0.0873994282523789	0.4918930527220016	UNDER	9.0	True
2021-07-25	Los Angeles Angels	Minnesota Twins	9.992773872712151	9.90589845021078	4.6304116	10.0	-0.09410154978922058	0.4918930527220016	UNDER	8.0	True
2021-07-25	Detroit Tigers	Kansas City Royals	9.647411200272346	9.909858405372399	4.435556	10.0	-0.0901415946276014	0.4918930527220016	UNDER	7.0	True
2021-07-25	Colorado Rockies	Los Angeles Dodgers	8.337141844372749	8.41306111390691	4.2779617	8.5	-0.08693888609309042	0.4918930527220016	UNDER	5.0	True
2021-07-25	Chicago White Sox	Milwaukee Brewers	7.119954823693248	6.234339176704424	4.2051506	7.5	-1.2656608232955762	0.3817153628652215	UNDER	4.0	True
2021-07-25	St. Louis Cardinals	Cincinnati Reds	8.849085635255571	9.25861221325146	4.4003487	10.0	-0.7413877867485397	0.43310131477184843	UNDER	16.0	False
2021-07-25	Toronto Blue Jays	New York Mets	7.974144158827643	8.776728741492265	4.292822	9.5	-0.7232712585077348	0.43310131477184843	UNDER	9.0	True
2021-07-26	Washington Nationals	Philadelphia Phillies	9.281696648081274	9.409703075961115	4.443199	9.5	-0.0902969240388849	0.4918930527220016	UNDER	11.0	False
2021-07-26	Toronto Blue Jays	Boston Red Sox	9.653252212971399	11.412507290762344	4.3052135	11.5	-0.08749270923765629	0.4918930527220016	UNDER	9.0	True
2021-07-26	Atlanta Braves	New York Mets	8.20525130091397	6.3883956418382315	4.1388535	6.5	-0.1116043581617685	0.4918930527220016	UNDER	2.0	True
2021-07-26	Atlanta Braves	New York Mets	7.722148348396192	5.783266759533227	4.254017	6.5	-0.7167332404667732	0.43310131477184843	UNDER	2.0	True
2021-07-26	Cincinnati Reds	Chicago Cubs	8.600123793255273	8.415877151147578	4.1393943	8.5	-0.08412284885242194	0.4918930527220016	UNDER	11.0	False
2021-07-26	Colorado Rockies	Los Angeles Angels	9.882244337659102	9.271636544416104	4.4738164	7.5	1.7716365444161042	0.5870646766169154	OVER	8.0	True
2021-07-26	Houston Astros	Seattle Mariners	9.623178972814957	8.964237859279631	4.4739094	8.5	0.46423785927963124	0.5413223140495868	OVER	19.0	True
2021-07-26	Chicago White Sox	Kansas City Royals	8.927637431873036	8.734295895723104	4.544673	9.5	-0.765704104276896	0.43310131477184843	UNDER	7.0	True
2021-07-26	Detroit Tigers	Minnesota Twins	10.697678188045915	10.576718349380675	4.979774	10.0	0.5767183493806751	0.5460992907801419	OVER	11.0	True
2021-07-27	Atlanta Braves	New York Mets	9.042759324481624	8.906649204186719	4.5934696	9.0	-0.0933507958132811	0.4918930527220016	UNDER	17.0	False
2021-07-27	Washington Nationals	Philadelphia Phillies	9.529710890650849	10.409968034271882	4.4301615	10.5	-0.09003196572811767	0.4918930527220016	UNDER	10.0	True
2021-07-27	Arizona Diamondbacks	Texas Rangers	9.50846518287794	8.402941037913575	4.7759356	8.5	-0.09705896208642528	0.4918930527220016	UNDER	9.0	False
2021-07-27	Miami Marlins	Baltimore Orioles	9.123492254951968	8.912437053843448	4.3086696	9.0	-0.08756294615655236	0.4918930527220016	UNDER	10.0	False
2021-07-27	Milwaukee Brewers	Pittsburgh Pirates	9.038811380887374	8.907917005768152	4.5310855	9.0	-0.0920829942318484	0.4918930527220016	UNDER	9.0	True
2021-07-27	New York Yankees	Tampa Bay Rays	7.552725592193812	6.785979498746438	4.237916	7.5	-0.7140205012535619	0.43310131477184843	UNDER	7.0	True
2021-07-27	Chicago White Sox	Kansas City Royals	8.390415618388081	8.138472563888849	4.523667	9.5	-1.3615274361111513	0.3817153628652215	UNDER	8.0	True
2021-07-27	Colorado Rockies	Los Angeles Angels	10.547362709209361	11.170562784547746	4.8808436	9.0	2.170562784547746	0.6717355371900828	OVER	15.0	True
2021-07-27	Houston Astros	Seattle Mariners	9.681892285962592	7.912397002907218	4.3106403	8.0	-0.08760299709278208	0.4918930527220016	UNDER	14.0	False
2021-07-27	Cincinnati Reds	Chicago Cubs	9.066247381763022	10.414675206368134	4.198538	10.5	-0.08532479363186596	0.4918930527220016	UNDER	11.0	False
2021-07-27	Detroit Tigers	Minnesota Twins	9.3868386416261	8.908290149090309	4.5127244	9.0	-0.09170985090969097	0.4918930527220016	UNDER	11.0	False
2021-07-28	Colorado Rockies	Los Angeles Angels	10.217056601806691	10.728962048439135	4.644135	9.0	1.7289620484391346	0.6451612903225806	OVER	15.0	True
2021-07-28	Detroit Tigers	Minnesota Twins	14.17814708900127	12.668263453929738	6.0	10.0	2.668263453929738	0.6717355371900828	OVER	31.0	True
2021-07-28	Toronto Blue Jays	Boston Red Sox	8.389973053375094	7.2054490365352635	4.301138	8.5	-1.2945509634647365	0.3817153628652215	UNDER	5.0	True
2021-07-28	Houston Astros	Seattle Mariners	9.193432124443815	8.412891093661045	4.286328	8.5	-0.08710890633895474	0.4918930527220016	UNDER	15.0	False
2021-07-28	Miami Marlins	Baltimore Orioles	11.42428997452662	12.410001821243446	5.419259	10.0	2.410001821243446	0.6717355371900828	OVER	15.0	True
2021-07-28	Milwaukee Brewers	Pittsburgh Pirates	8.717862535022574	8.913205890337416	4.270838	9.0	-0.08679410966258416	0.4918930527220016	UNDER	10.0	False
2021-07-28	New York Yankees	Tampa Bay Rays	8.083807833981588	7.743029749461971	4.492835	8.5	-0.7569702505380294	0.43310131477184843	UNDER	4.0	True
2021-07-28	Atlanta Braves	New York Mets	7.090419856249447	6.230803184287694	4.216899	7.5	-1.2691968157123057	0.3817153628652215	UNDER	3.0	True
2021-07-28	Arizona Diamondbacks	Texas Rangers	8.574367679097202	7.6100228799550536	4.618191	9.0	-1.3899771200449464	0.3817153628652215	UNDER	5.0	True
2021-07-28	Cincinnati Reds	Chicago Cubs	8.673754450444436	9.914051921546603	4.2292075	10.0	-0.0859480784533968	0.4918930527220016	UNDER	10.0	True
2021-07-28	Chicago White Sox	Kansas City Royals	9.450764520447642	9.905846227976241	4.6329813	10.0	-0.09415377202375907	0.4918930527220016	UNDER	5.0	True
2021-07-28	Toronto Blue Jays	Boston Red Sox	8.427140160351781	7.18303470811331	4.3756094	8.5	-1.3169652918866896	0.3817153628652215	UNDER	5.0	True
2021-07-29	New York Yankees	Tampa Bay Rays	11.131514493968135	11.544251436497113	5.052289	7.5	4.044251436497113	0.6717355371900828	OVER	14.0	True
2021-07-29	Chicago White Sox	Kansas City Royals	9.489881652159093	8.907942278655081	4.529842	9.0	-0.09205772134491852	0.4918930527220016	UNDER	5.0	True
2021-07-29	Washington Nationals	Philadelphia Phillies	8.63778962181664	4.842409599502936	4.3080435	5.0	-0.15759040049706385	0.4918930527220016	UNDER	4.0	True
2021-07-29	Atlanta Braves	New York Mets	8.674387305288558	8.41112327072502	4.3733163	8.5	-0.0888767292749808	0.4918930527220016	UNDER	9.0	False
2021-07-29	Washington Nationals	Philadelphia Phillies	12.097096838975267	8.993246257965716	4.9885707	5.0	3.9932462579657155	0.6717355371900828	OVER	4.0	False
2021-07-29	Cincinnati Reds	Chicago Cubs	8.802113559664965	6.868959230472711	4.1744585	7.0	-0.1310407695272886	0.4918930527220016	UNDER	11.0	False
2021-07-29	Toronto Blue Jays	Boston Red Sox	11.141443083882354	11.580882844890844	4.9130893	10.5	1.0808828448908443	0.5870646766169154	OVER	14.0	True
2021-07-29	Colorado Rockies	San Diego Padres	8.557938793909074	7.914701021924418	4.1972675	8.0	-0.08529897807558218	0.4918930527220016	UNDER	3.0	True
2021-07-29	Milwaukee Brewers	Pittsburgh Pirates	9.251419124587896	7.914501775057777	4.207072	8.0	-0.08549822494222337	0.4918930527220016	UNDER	12.0	False
2021-07-29	Baltimore Orioles	Detroit Tigers	9.529570563390935	9.222176299857177	4.616606	10.0	-0.7778237001428234	0.43310131477184843	UNDER	8.0	True
2021-07-30	Milwaukee Brewers	Atlanta Braves	9.958885487558392	9.43932137481232	4.26963	8.5	0.9393213748123195	0.5870646766169154	OVER	14.0	True
2021-07-30	Baltimore Orioles	Detroit Tigers	9.227513727545183	8.254961511877667	4.4220166	9.0	-0.7450384881223329	0.43310131477184843	UNDER	7.0	True
2021-07-30	Chicago Cubs	Washington Nationals	9.984888596207027	10.083519409332391	4.9250736	9.0	1.083519409332391	0.5870646766169154	OVER	7.0	False
2021-07-30	Philadelphia Phillies	Pittsburgh Pirates	10.19158121129112	9.529525804810868	4.572282	9.0	0.5295258048108682	0.5460992907801419	OVER	7.0	False
2021-07-30	Boston Red Sox	Tampa Bay Rays	9.361987341503207	8.912792676697979	4.2911706	9.0	-0.08720732330202097	0.4918930527220016	UNDER	10.0	False
2021-07-30	Los Angeles Dodgers	Arizona Diamondbacks	9.220815142171995	8.905678746647698	4.6412225	9.0	-0.09432125335230168	0.4918930527220016	UNDER	11.0	False
